Trial,Subject,Color,Name,Stimulus,Start Time [ms],End Time [ms],Fixation Start [ms],Fixation Duration [ms],Fixation End [ms],Position X,Position Y,Average Pupil Size [px] X,Average Pupil Size [px] Y,Average Pupil Diameter [mm],Dispersion X,Dispersion Y,Eye,Number,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,587147,133,587281,813.0,438.7,56.0,49.3,2.4,37.0,6.0,Binocular,1792,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,587480,266,587747,206.8,495.8,51.1,33.1,2.3,146.0,37.0,Binocular,1793,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,588079,99,588179,865.2,429.2,63.3,57.0,2.8,4.0,6.0,Binocular,1794,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,588279,133,588412,889.9,438.0,58.5,53.0,2.5,25.0,1.0,Binocular,1795,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,588479,399,588878,954.1,439.0,50.4,46.1,2.2,94.0,7.0,Binocular,1796,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,588944,133,589077,1111.5,448.2,50.0,46.8,2.2,64.0,8.0,Binocular,1797,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,589144,133,589277,1045.7,423.0,49.8,44.8,2.2,20.0,3.0,Binocular,1798,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,589377,266,589643,966.2,419.1,49.9,44.8,2.2,37.0,8.0,Binocular,1799,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,589710,199,589909,1080.4,445.2,51.2,47.3,2.2,114.0,30.0,Binocular,1800,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,590042,100,590142,349.4,436.1,47.3,27.7,2.1,141.0,10.0,Binocular,1801,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,591207,366,591573,954.5,466.8,64.1,61.4,2.8,88.0,31.0,Binocular,1802,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,591640,199,591839,1159.3,430.4,51.8,48.8,2.3,89.0,8.0,Binocular,1803,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,591906,133,592039,958.5,458.6,49.3,46.3,2.2,43.0,7.0,Binocular,1804,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,592106,99,592205,1020.7,455.7,49.7,47.0,2.2,9.0,1.0,Binocular,1805,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,592272,132,592405,965.5,452.6,49.3,45.8,2.1,21.0,1.0,Binocular,1806,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,592472,399,592871,1124.7,418.1,50.3,46.2,2.2,206.0,25.0,Binocular,1807,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,592937,266,593204,1106.8,425.4,51.5,47.9,2.2,43.0,25.0,Binocular,1808,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,593370,232,593603,912.1,444.8,51.4,46.3,2.2,36.0,3.0,Binocular,1809,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,593703,166,593869,1036.9,447.9,52.2,48.8,2.2,102.0,12.0,Binocular,1810,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,593936,66,594002,1105.3,419.4,52.0,48.5,2.2,0.0,2.0,Binocular,1811,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,594069,66,594135,1095.8,418.8,52.5,49.0,2.3,3.0,4.0,Binocular,1812,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,594235,199,594435,938.9,390.3,51.7,44.0,2.2,80.0,14.0,Binocular,1813,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,594934,99,595034,239.9,510.3,46.3,33.3,2.1,6.0,3.0,Binocular,1814,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,595466,365,595832,-337.9,703.4,59.0,42.4,2.6,69.0,27.0,Binocular,1815,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,595965,199,596165,-274.8,523.6,61.5,38.8,2.6,43.0,8.0,Binocular,1816,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,596365,166,596531,617.3,474.0,69.0,61.8,3.0,30.0,4.0,Binocular,1817,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,596598,99,596698,704.1,472.3,70.3,64.0,3.0,19.0,2.0,Binocular,1818,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,596964,99,597064,-183.3,465.8,53.0,32.3,2.3,68.0,6.0,Binocular,1819,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,597197,133,597330,933.0,441.6,60.0,55.3,2.6,104.0,9.0,Binocular,1820,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,597430,133,597563,906.6,394.7,63.5,53.8,2.7,14.0,3.0,Binocular,1821,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,597629,166,597796,728.5,433.2,57.0,49.4,2.5,69.0,13.0,Binocular,1822,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,597962,133,598095,892.7,409.3,57.8,50.3,2.6,25.0,8.0,Binocular,1823,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,598195,66,598262,1028.4,453.3,57.5,55.0,2.5,52.0,2.0,Binocular,1824,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,598328,99,598428,864.3,410.1,54.0,46.3,2.4,3.0,13.0,Binocular,1825,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,598494,166,598661,953.9,400.1,54.2,48.4,2.4,43.0,15.0,Binocular,1826,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,598727,66,598794,825.1,461.7,57.0,53.5,2.6,11.0,17.0,Binocular,1827,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,598994,99,599093,469.6,511.5,58.7,55.0,2.7,187.0,65.0,Binocular,1828,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,599160,233,599393,618.4,470.9,65.7,58.7,2.9,255.0,88.0,Binocular,1829,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,599459,166,599626,937.0,397.5,71.4,64.0,3.2,41.0,8.0,Binocular,1830,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,599692,133,599825,869.6,428.9,74.3,67.0,3.3,21.0,13.0,Binocular,1831,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,599925,199,600125,714.9,460.8,74.5,68.2,3.3,68.0,22.0,Binocular,1832,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,600191,166,600358,765.4,411.2,74.2,61.0,3.4,20.0,6.0,Binocular,1833,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,600458,166,600624,677.8,433.0,75.6,65.4,3.4,13.0,8.0,Binocular,1834,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,600691,432,601123,1028.6,417.3,79.6,74.8,3.6,128.0,16.0,Binocular,1835,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,601988,332,602321,1222.0,349.7,75.5,74.3,3.7,247.0,37.0,Binocular,1836,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,602421,66,602488,828.0,404.8,76.5,67.5,3.5,2.0,1.0,Binocular,1837,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,602554,199,602754,826.8,402.0,75.7,66.8,3.5,68.0,3.0,Binocular,1838,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,602820,66,602887,794.8,385.2,77.0,64.5,3.5,27.0,0.0,Binocular,1839,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,603053,266,603319,1021.8,428.6,79.3,75.9,3.6,75.0,37.0,Binocular,1840,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,603486,232,603719,789.9,362.5,73.1,58.7,3.5,25.0,8.0,Binocular,1841,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,603785,99,603885,690.3,380.0,73.7,54.3,3.4,20.0,1.0,Binocular,1842,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,603952,199,604151,710.4,379.3,70.7,54.8,3.3,47.0,11.0,Binocular,1843,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,604218,133,604351,995.1,362.4,72.3,64.8,3.4,55.0,8.0,Binocular,1844,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,604484,166,604651,979.9,359.6,72.0,64.0,3.4,110.0,3.0,Binocular,1845,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,604750,166,604917,1170.8,365.4,72.0,68.6,3.4,92.0,1.0,Binocular,1846,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,604983,133,605116,1064.0,366.7,71.5,65.5,3.3,15.0,7.0,Binocular,1847,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,605183,133,605316,957.4,382.6,67.3,60.8,3.0,57.0,6.0,Binocular,1848,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,605416,299,605715,775.8,415.1,66.2,59.9,3.0,52.0,28.0,Binocular,1849,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,605782,199,605981,701.0,456.4,64.3,60.5,2.9,80.0,22.0,Binocular,1850,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,606081,233,606314,931.9,423.3,58.6,54.0,2.6,122.0,6.0,Binocular,1851,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,606381,99,606481,939.1,441.6,53.7,49.3,2.3,5.0,1.0,Binocular,1852,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,606547,132,606680,1118.1,406.6,50.0,46.0,2.2,11.0,1.0,Binocular,1853,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,606747,199,606946,826.7,436.3,49.8,44.0,2.2,18.0,6.0,Binocular,1854,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,607046,399,607446,902.7,427.7,51.6,46.2,2.2,21.0,4.0,Binocular,1855,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,607512,299,607812,835.1,431.3,52.1,45.8,2.3,49.0,2.0,Binocular,1856,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,607911,332,608244,1147.8,407.6,54.1,50.7,2.4,73.0,5.0,Binocular,1857,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,608311,66,608377,989.6,441.1,54.0,50.0,2.3,6.0,0.0,Binocular,1858,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,608477,266,608743,933.9,439.0,52.9,48.9,2.3,20.0,3.0,Binocular,1859,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,608810,133,608943,744.1,439.0,50.3,44.8,2.2,7.0,0.0,Binocular,1860,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,609043,99,609143,779.6,439.1,50.0,44.7,2.2,3.0,0.0,Binocular,1861,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,609276,166,609442,1071.9,383.9,50.8,46.0,2.3,47.0,6.0,Binocular,1862,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,609509,133,609642,977.9,420.1,52.0,47.3,2.3,7.0,4.0,Binocular,1863,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,609708,66,609775,932.3,427.1,51.0,46.5,2.2,5.0,1.0,Binocular,1864,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,609841,99,609941,945.9,437.3,52.7,49.3,2.2,15.0,2.0,Binocular,1865,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,610008,232,610241,609.8,473.2,50.4,45.9,2.2,24.0,4.0,Binocular,1866,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,610407,166,610573,488.4,479.5,48.2,40.6,2.2,23.0,8.0,Binocular,1867,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,610673,166,610840,877.0,405.7,47.4,40.0,2.1,28.0,1.0,Binocular,1868,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,610906,132,611039,862.4,411.8,48.0,42.0,2.2,35.0,2.0,Binocular,1869,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,611106,166,611272,915.6,413.8,47.6,42.4,2.1,2.0,1.0,Binocular,1870,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,611405,233,611638,869.6,416.7,47.7,41.3,2.1,20.0,5.0,Binocular,1871,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,611771,166,611938,901.5,397.6,49.4,42.2,2.2,16.0,4.0,Binocular,1872,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,612004,133,612137,888.8,400.9,50.8,43.5,2.2,15.0,0.0,Binocular,1873,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,612204,99,612304,1052.4,424.9,50.7,46.3,2.2,19.0,0.0,Binocular,1874,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,612404,133,612537,967.4,419.6,51.0,45.8,2.2,6.0,3.0,Binocular,1875,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,612603,66,612670,963.2,412.9,51.0,46.0,2.2,11.0,0.0,Binocular,1876,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,612836,266,613102,844.4,421.6,49.4,43.4,2.2,30.0,9.0,Binocular,1877,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,613302,166,613468,584.4,420.7,50.0,36.6,2.2,134.0,21.0,Binocular,1878,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,613568,299,613868,685.9,415.0,49.1,39.6,2.2,91.0,11.0,Binocular,1879,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,613934,498,614433,852.4,406.4,50.9,43.3,2.3,148.0,4.0,Binocular,1880,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,614500,598,615099,973.9,417.3,52.2,47.4,2.3,103.0,7.0,Binocular,1881,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,615165,432,615598,947.4,410.4,50.5,44.8,2.2,18.0,5.0,Binocular,1882,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,615665,166,615831,940.2,417.6,47.2,43.0,2.1,21.0,3.0,Binocular,1883,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,615897,99,615997,960.5,420.0,43.3,39.0,1.9,12.0,4.0,Binocular,1884,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,616064,99,616164,961.4,415.5,43.3,38.3,1.9,2.0,1.0,Binocular,1885,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,616230,66,616297,942.5,414.4,44.0,39.0,1.9,6.0,0.0,Binocular,1886,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,616363,66,616430,958.5,433.9,46.5,41.0,2.0,25.0,6.0,Binocular,1887,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,616563,166,616729,935.3,428.0,48.8,44.8,2.2,53.0,8.0,Binocular,1888,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,616829,266,617096,964.5,444.8,49.3,45.8,2.2,20.0,6.0,Binocular,1889,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,617162,199,617362,983.6,434.1,48.3,44.3,2.1,15.0,4.0,Binocular,1890,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,617428,166,617595,1003.4,432.1,47.0,44.2,2.1,13.0,2.0,Binocular,1891,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,617661,133,617794,813.9,441.4,46.3,41.5,2.0,10.0,1.0,Binocular,1892,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,617861,66,617927,860.8,439.7,46.0,41.0,2.0,13.0,0.0,Binocular,1893,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,617994,66,618060,903.2,426.7,42.0,39.0,1.9,3.0,0.0,Binocular,1894,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,618160,99,618260,925.1,429.7,42.7,38.3,1.9,0.0,1.0,Binocular,1895,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,618327,299,618626,935.1,442.8,45.8,42.1,2.0,49.0,3.0,Binocular,1896,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,618726,133,618859,933.7,426.1,47.0,43.0,2.1,4.0,0.0,Binocular,1897,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,618926,133,619059,886.4,390.9,46.5,38.8,2.1,7.0,1.0,Binocular,1898,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,619125,166,619292,869.1,391.8,46.4,40.0,2.1,5.0,0.0,Binocular,1899,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,619391,332,619724,900.3,417.7,48.5,42.1,2.1,6.0,1.0,Binocular,1900,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,619824,199,620024,897.6,451.8,50.8,46.0,2.2,2.0,0.0,Binocular,1901,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,620090,99,620190,936.0,441.6,48.7,44.3,2.1,5.0,0.0,Binocular,1902,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,620257,199,620456,882.2,455.2,46.3,43.8,2.0,3.0,4.0,Binocular,1903,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,620556,199,620756,905.7,454.0,47.8,43.5,2.1,13.0,1.0,Binocular,1904,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,621122,99,621222,848.2,427.4,46.7,40.3,2.0,9.0,0.0,Binocular,1905,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,621288,132,621421,841.0,383.9,47.0,38.3,2.1,18.0,6.0,Binocular,1906,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,621521,199,621721,898.0,385.1,45.0,38.5,2.1,32.0,11.0,Binocular,1907,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,621821,266,622087,965.8,383.9,47.8,41.3,2.2,43.0,9.0,Binocular,1908,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,622153,99,622253,958.2,391.8,48.7,42.7,2.2,17.0,2.0,Binocular,1909,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,622320,166,622486,903.2,406.0,50.4,43.8,2.2,37.0,7.0,Binocular,1910,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,622553,99,622652,924.7,391.7,50.7,44.7,2.3,11.0,1.0,Binocular,1911,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,622719,133,622852,919.3,393.6,50.8,44.3,2.3,21.0,2.0,Binocular,1912,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,622952,499,623451,1007.6,401.5,51.7,45.9,2.3,194.0,14.0,Binocular,1913,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,623518,66,623584,973.0,393.9,51.5,45.0,2.3,0.0,0.0,Binocular,1914,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,623651,99,623751,983.6,394.9,52.3,45.3,2.3,51.0,1.0,Binocular,1915,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,623850,732,624583,949.0,410.3,52.1,46.1,2.3,142.0,20.0,Binocular,1916,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,624649,99,624749,920.5,411.7,51.3,45.0,2.2,10.0,5.0,Binocular,1917,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,624815,499,625315,954.5,394.0,51.2,45.0,2.3,67.0,9.0,Binocular,1918,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,625381,232,625614,957.3,405.0,51.6,45.4,2.3,6.0,1.0,Binocular,1919,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,625747,199,625947,953.9,390.5,51.0,44.0,2.3,6.0,1.0,Binocular,1920,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,626080,133,626213,814.2,441.2,52.3,46.3,2.3,19.0,1.0,Binocular,1921,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,626279,99,626379,933.7,392.9,51.7,43.7,2.3,3.0,2.0,Binocular,1922,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,626546,166,626712,870.5,461.0,49.6,46.0,2.2,60.0,3.0,Binocular,1923,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,626779,99,626879,930.5,448.9,52.0,48.0,2.3,15.0,9.0,Binocular,1924,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,626945,266,627211,791.6,416.4,49.5,41.4,2.2,10.0,1.0,Binocular,1925,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,627278,233,627511,775.0,435.2,48.0,41.9,2.1,76.0,5.0,Binocular,1926,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,627577,166,627744,920.8,386.4,47.4,40.0,2.1,66.0,1.0,Binocular,1927,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,627843,133,627977,1067.4,456.6,50.5,48.3,2.2,11.0,13.0,Binocular,1928,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,628076,266,628343,902.1,412.4,49.6,42.9,2.2,50.0,14.0,Binocular,1929,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,628409,99,628509,945.4,441.7,49.7,45.3,2.2,7.0,2.0,Binocular,1930,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,628575,99,628675,963.5,443.6,51.0,45.7,2.2,18.0,3.0,Binocular,1931,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,628742,66,628808,965.6,438.6,50.5,46.0,2.2,5.0,2.0,Binocular,1932,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,628875,66,628942,909.8,425.9,51.0,46.0,2.3,7.0,0.0,Binocular,1933,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,629008,133,629141,894.3,410.5,50.3,44.0,2.2,33.0,18.0,Binocular,1934,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,629241,166,629407,779.8,412.6,49.2,41.8,2.2,18.0,9.0,Binocular,1935,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,629474,266,629740,908.4,423.8,51.9,46.3,2.3,28.0,7.0,Binocular,1936,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,629807,632,630439,844.3,397.4,50.1,41.5,2.2,62.0,9.0,Binocular,1937,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,630505,66,630572,833.1,397.1,51.5,42.0,2.3,5.0,0.0,Binocular,1938,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,630672,332,631005,921.4,427.0,51.1,45.6,2.2,17.0,4.0,Binocular,1939,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,631104,366,631470,842.6,427.3,48.3,42.7,2.2,33.0,2.0,Binocular,1940,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,631537,99,631637,797.0,410.6,47.3,41.0,2.2,3.0,3.0,Binocular,1941,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,631704,365,632069,801.1,424.3,48.5,42.4,2.2,19.0,8.0,Binocular,1942,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,632136,99,632236,826.2,427.6,50.7,44.3,2.2,10.0,0.0,Binocular,1943,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,632302,166,632469,881.6,453.3,50.4,47.2,2.2,24.0,3.0,Binocular,1944,
