Trial,Subject,Color,Name,Stimulus,Start Time [ms],End Time [ms],Saccade Start [ms],Saccade Duration [ms],Saccade End [ms],StartPosition X,StartPosition Y,EndPosition X,EndPosition Y,Amplitude [°],Acceleration  Average [°/s²],Acceleration  Peak [°/s²],Deceleration  Peak [°/s²],Velocity  Average [°/s],Velocity  Peak [°/s],Peak Velocity at [%],Eye,Number,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,33,66,99,1025.9,446.0,921.5,432.1,8.8,-,-,-,-,-,-,Binocular,1,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,565,66,632,1000.0,412.0,1119.9,420.3,6.8,-,-,-,-,-,-,Binocular,2,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,732,66,798,1118.8,421.2,1085.3,420.1,2.7,-,-,-,-,-,-,Binocular,3,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,1397,66,1464,1160.0,416.0,1167.4,418.4,0.5,-,-,-,-,-,-,Binocular,4,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,1497,99,1597,1175.7,420.1,997.4,421.3,8.4,-,-,-,-,-,-,Binocular,5,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,1797,66,1863,1009.5,411.6,1041.2,415.3,1.9,-,-,-,-,-,-,Binocular,6,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,2029,66,2096,1057.0,408.1,1032.6,403.3,1.8,-,-,-,-,-,-,Binocular,7,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,2296,99,2395,1031.1,410.3,1060.2,397.5,2.0,-,-,-,-,-,-,Binocular,8,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,2795,66,2861,1070.0,414.5,1084.6,416.7,0.9,-,-,-,-,-,-,Binocular,9,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,2894,99,2994,939.7,418.5,650.6,415.9,20.6,-,-,-,-,-,-,Binocular,10,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,3260,66,3327,892.8,387.5,796.5,395.4,4.8,-,-,-,-,-,-,Binocular,11,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,3460,66,3527,885.5,385.3,877.4,429.9,2.5,-,-,-,-,-,-,Binocular,12,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,3626,199,3826,895.5,413.1,1859.8,470.3,41.4,-,-,-,-,-,-,Binocular,13,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,3959,66,4026,1647.7,436.6,1518.2,425.8,11.3,-,-,-,-,-,-,Binocular,14,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,4059,66,4126,1616.5,419.6,2018.4,431.5,20.8,-,-,-,-,-,-,Binocular,15,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,4159,133,4292,2140.0,428.3,1491.7,420.1,27.7,-,-,-,-,-,-,Binocular,16,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,4392,66,4458,1568.1,432.0,1823.7,428.8,18.0,-,-,-,-,-,-,Binocular,17,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,4525,99,4625,1816.6,433.0,1756.8,432.2,5.7,-,-,-,-,-,-,Binocular,18,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,4791,99,4891,1726.8,437.7,1633.2,444.9,5.4,-,-,-,-,-,-,Binocular,19,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,5124,66,5191,1643.7,447.3,1605.3,442.9,1.8,-,-,-,-,-,-,Binocular,20,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,5290,66,5357,1591.6,433.5,1452.8,441.0,6.5,-,-,-,-,-,-,Binocular,21,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,5723,66,5790,1432.7,443.6,1400.1,442.9,1.8,-,-,-,-,-,-,Binocular,22,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,5889,66,5956,1415.2,443.4,1442.2,445.1,1.8,-,-,-,-,-,-,Binocular,23,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,6022,66,6089,1481.6,446.9,1443.1,442.6,2.3,-,-,-,-,-,-,Binocular,24,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,6156,66,6222,1416.6,440.5,1400.5,439.0,1.2,-,-,-,-,-,-,Binocular,25,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,6388,66,6455,1403.4,438.2,1346.6,438.1,3.6,-,-,-,-,-,-,Binocular,26,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,6522,99,6621,1426.7,439.1,1484.7,439.0,3.8,-,-,-,-,-,-,Binocular,27,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,6987,66,7054,1361.4,432.2,1345.7,432.2,1.0,-,-,-,-,-,-,Binocular,28,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,7353,99,7453,1316.2,434.9,1700.3,429.0,18.0,-,-,-,-,-,-,Binocular,29,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,7586,99,7686,1630.2,436.5,1527.8,434.6,5.5,-,-,-,-,-,-,Binocular,30,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,7886,66,7952,1489.4,437.3,1462.8,437.1,1.4,-,-,-,-,-,-,Binocular,31,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,8119,133,8252,1456.0,437.1,1241.1,437.9,10.9,-,-,-,-,-,-,Binocular,32,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,8452,99,8551,1304.0,437.9,1394.3,438.2,5.9,-,-,-,-,-,-,Binocular,33,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,8651,66,8718,1368.7,439.7,1387.2,442.1,1.2,-,-,-,-,-,-,Binocular,34,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,8851,132,8984,1421.5,444.6,1726.3,440.3,13.9,-,-,-,-,-,-,Binocular,35,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,9084,133,9217,1638.3,445.9,1910.4,455.9,18.7,-,-,-,-,-,-,Binocular,36,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,9250,99,9350,1872.1,457.7,1719.7,452.1,8.8,-,-,-,-,-,-,Binocular,37,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,9649,66,9716,1530.8,449.4,1543.4,450.0,0.8,-,-,-,-,-,-,Binocular,38,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,9849,66,9916,1543.4,453.6,1452.2,460.9,4.7,-,-,-,-,-,-,Binocular,39,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,9982,66,10049,1434.0,458.8,1466.7,459.9,1.9,-,-,-,-,-,-,Binocular,40,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,10115,66,10182,1466.9,456.2,1494.2,456.7,1.8,-,-,-,-,-,-,Binocular,41,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,10315,100,10415,1532.2,446.3,1499.0,444.0,5.6,-,-,-,-,-,-,Binocular,42,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,10681,66,10747,1447.3,450.2,1397.4,449.2,3.6,-,-,-,-,-,-,Binocular,43,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,10881,66,10947,1429.2,448.2,1401.0,445.8,2.4,-,-,-,-,-,-,Binocular,44,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,11080,199,11280,1448.5,443.1,1596.0,446.5,14.0,-,-,-,-,-,-,Binocular,45,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,11313,66,11380,1533.9,446.5,1455.6,444.7,6.5,-,-,-,-,-,-,Binocular,46,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,11713,66,11779,1477.6,449.2,1454.9,447.8,1.3,-,-,-,-,-,-,Binocular,47,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,11879,66,11945,1503.3,448.2,1476.6,447.8,1.3,-,-,-,-,-,-,Binocular,48,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,12012,199,12212,1468.4,450.1,1363.0,455.8,14.5,-,-,-,-,-,-,Binocular,49,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,12278,66,12345,1349.3,452.9,1386.2,453.5,2.1,-,-,-,-,-,-,Binocular,50,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,12578,66,12644,1560.9,442.7,1600.7,443.8,3.5,-,-,-,-,-,-,Binocular,51,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,12744,66,12811,1545.1,440.2,1520.9,434.3,1.2,-,-,-,-,-,-,Binocular,52,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,12844,66,12910,1566.3,434.4,1438.5,450.6,7.4,-,-,-,-,-,-,Binocular,53,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,13077,99,13177,1546.1,447.5,1600.6,446.6,4.6,-,-,-,-,-,-,Binocular,54,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,13210,66,13277,1608.1,441.3,1681.4,439.0,4.1,-,-,-,-,-,-,Binocular,55,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,13376,166,13543,1626.2,430.0,1558.8,434.7,12.4,-,-,-,-,-,-,Binocular,56,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,13609,66,13676,1560.3,437.2,1541.4,436.7,1.1,-,-,-,-,-,-,Binocular,57,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,13742,66,13809,1573.4,437.1,1538.0,434.1,2.3,-,-,-,-,-,-,Binocular,58,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,14009,66,14075,1520.7,435.3,1483.0,433.9,2.4,-,-,-,-,-,-,Binocular,59,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,14108,66,14175,1422.5,441.4,1235.4,460.2,9.9,-,-,-,-,-,-,Binocular,60,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,14275,66,14341,1244.0,456.3,1275.5,455.6,1.8,-,-,-,-,-,-,Binocular,61,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,14474,66,14541,1380.5,459.6,1538.9,450.0,9.0,-,-,-,-,-,-,Binocular,62,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,14674,99,14774,1494.9,454.8,928.0,433.1,27.0,-,-,-,-,-,-,Binocular,63,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,14807,66,14874,576.5,444.6,660.3,433.6,5.9,-,-,-,-,-,-,Binocular,64,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,14973,66,15040,840.8,427.4,905.5,420.6,6.0,-,-,-,-,-,-,Binocular,65,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,15107,133,15240,975.9,415.7,839.3,464.8,11.8,-,-,-,-,-,-,Binocular,66,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,15772,66,15839,636.1,478.3,466.2,519.2,10.6,-,-,-,-,-,-,Binocular,67,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,16072,66,16138,590.8,470.9,606.3,467.9,1.1,-,-,-,-,-,-,Binocular,68,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,16205,66,16271,679.6,443.1,592.0,464.5,6.0,-,-,-,-,-,-,Binocular,69,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,16737,133,16870,702.6,455.7,714.5,474.6,15.7,-,-,-,-,-,-,Binocular,70,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,17103,66,17170,1010.2,404.9,964.8,472.3,4.4,-,-,-,-,-,-,Binocular,71,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,17369,199,17569,904.7,457.9,986.0,392.7,67.1,-,-,-,-,-,-,Binocular,72,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,17802,66,17869,850.7,476.6,928.5,455.1,4.7,-,-,-,-,-,-,Binocular,73,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,18401,66,18468,958.8,407.3,847.1,387.9,9.8,-,-,-,-,-,-,Binocular,74,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,18669,65,18734,833.7,428.4,678.3,475.7,12.1,-,-,-,-,-,-,Binocular,75,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,19033,66,19100,893.3,396.4,849.4,392.7,3.6,-,-,-,-,-,-,Binocular,76,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,19200,66,19266,1105.5,396.0,1250.3,396.3,12.2,-,-,-,-,-,-,Binocular,77,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,19499,66,19566,976.3,451.4,849.8,406.9,7.1,-,-,-,-,-,-,Binocular,78,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,19799,66,19865,859.3,416.2,937.3,400.8,4.0,-,-,-,-,-,-,Binocular,79,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,20098,66,20165,1018.0,436.1,1047.2,444.9,2.3,-,-,-,-,-,-,Binocular,80,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,20231,66,20298,1120.4,444.7,1015.9,460.7,5.5,-,-,-,-,-,-,Binocular,81,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,20564,199,20764,1349.6,511.3,1259.1,419.5,40.7,-,-,-,-,-,-,Binocular,82,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,20963,66,21030,821.0,435.5,726.1,471.6,8.7,-,-,-,-,-,-,Binocular,83,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,21229,66,21296,775.8,439.9,805.0,465.8,2.0,-,-,-,-,-,-,Binocular,84,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,21429,133,21562,891.0,434.7,780.1,454.4,13.6,-,-,-,-,-,-,Binocular,85,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,21928,99,22028,909.8,396.4,1087.6,397.8,11.2,-,-,-,-,-,-,Binocular,86,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,22394,66,22461,971.0,400.2,975.7,410.8,0.9,-,-,-,-,-,-,Binocular,87,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,22527,66,22594,982.3,414.8,991.2,410.6,0.7,-,-,-,-,-,-,Binocular,88,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,22694,66,22760,976.4,407.5,1001.9,406.4,1.3,-,-,-,-,-,-,Binocular,89,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,22860,66,22926,1055.6,413.3,900.3,424.3,8.0,-,-,-,-,-,-,Binocular,90,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,23026,133,23160,903.3,420.9,813.2,415.9,7.8,-,-,-,-,-,-,Binocular,91,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,23259,66,23326,824.1,411.3,1055.7,374.3,11.0,-,-,-,-,-,-,Binocular,92,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,23525,66,23592,930.6,403.6,728.7,446.9,11.2,-,-,-,-,-,-,Binocular,93,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,23891,66,23958,836.6,438.2,948.1,410.2,6.0,-,-,-,-,-,-,Binocular,94,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,24025,66,24091,960.4,415.1,972.3,416.5,1.0,-,-,-,-,-,-,Binocular,95,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,24257,66,24324,938.9,422.8,1092.8,390.6,7.8,-,-,-,-,-,-,Binocular,96,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,24490,66,24557,1018.5,415.7,1084.1,394.4,4.2,-,-,-,-,-,-,Binocular,97,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,25089,66,25156,758.5,451.2,812.2,445.6,4.9,-,-,-,-,-,-,Binocular,98,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,25222,166,25389,931.5,413.7,844.7,467.1,23.2,-,-,-,-,-,-,Binocular,99,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,25489,133,25622,849.1,460.3,1574.0,307.3,31.6,-,-,-,-,-,-,Binocular,100,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,25655,66,25722,1515.4,314.5,1376.3,344.7,9.3,-,-,-,-,-,-,Binocular,101,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,26454,99,26553,826.2,474.0,585.5,510.9,13.7,-,-,-,-,-,-,Binocular,102,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,26820,66,26886,679.0,490.9,619.2,461.0,3.5,-,-,-,-,-,-,Binocular,103,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,27053,99,27153,565.1,462.7,548.4,467.3,1.3,-,-,-,-,-,-,Binocular,104,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,27253,99,27352,744.7,443.7,1260.7,375.9,33.2,-,-,-,-,-,-,Binocular,105,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,27485,266,27752,984.7,387.6,1084.3,411.5,64.7,-,-,-,-,-,-,Binocular,106,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,28018,66,28084,947.9,423.4,1136.5,416.8,8.8,-,-,-,-,-,-,Binocular,107,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,28350,99,28450,1071.6,421.0,927.8,454.9,7.0,-,-,-,-,-,-,Binocular,108,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,28550,66,28617,940.7,451.5,948.7,450.9,0.5,-,-,-,-,-,-,Binocular,109,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,28850,99,28949,1015.6,444.5,1142.2,398.0,10.4,-,-,-,-,-,-,Binocular,110,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,29182,133,29315,1105.6,411.8,939.3,439.9,7.1,-,-,-,-,-,-,Binocular,111,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,29881,66,29948,1024.2,456.0,975.9,460.5,3.5,-,-,-,-,-,-,Binocular,112,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,30247,99,30347,969.8,459.8,1026.2,441.5,3.5,-,-,-,-,-,-,Binocular,113,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,31012,99,31112,800.6,445.6,700.9,470.7,6.0,-,-,-,-,-,-,Binocular,114,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,31212,99,31312,719.7,443.6,1057.1,376.7,16.3,-,-,-,-,-,-,Binocular,115,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,31911,66,31977,1089.0,453.5,962.0,439.2,9.4,-,-,-,-,-,-,Binocular,116,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,32044,66,32111,798.2,416.8,874.7,425.4,4.8,-,-,-,-,-,-,Binocular,117,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,32942,66,33009,884.0,395.7,638.9,465.5,14.4,-,-,-,-,-,-,Binocular,118,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,33142,99,33242,683.9,447.9,744.1,441.7,3.7,-,-,-,-,-,-,Binocular,119,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,33275,66,33342,692.8,462.1,791.2,453.4,6.4,-,-,-,-,-,-,Binocular,120,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,33608,99,33708,939.5,437.3,524.1,540.5,20.9,-,-,-,-,-,-,Binocular,121,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,34340,66,34407,997.8,452.9,831.1,488.0,11.6,-,-,-,-,-,-,Binocular,122,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,34606,66,34673,1037.9,429.6,904.3,464.1,6.5,-,-,-,-,-,-,Binocular,123,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,34906,66,34972,893.9,450.2,962.0,401.7,4.1,-,-,-,-,-,-,Binocular,124,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,37235,66,37302,922.2,430.7,999.9,425.6,7.0,-,-,-,-,-,-,Binocular,125,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,37368,66,37435,1116.5,423.1,1006.9,425.3,5.3,-,-,-,-,-,-,Binocular,126,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,37668,133,37801,1120.9,416.3,1356.0,401.7,15.7,-,-,-,-,-,-,Binocular,127,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,38133,66,38200,1195.2,414.3,917.6,422.9,15.4,-,-,-,-,-,-,Binocular,128,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,38400,99,38499,985.8,417.2,1103.3,403.2,6.8,-,-,-,-,-,-,Binocular,129,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,38599,66,38666,1102.9,401.7,1120.9,402.4,1.1,-,-,-,-,-,-,Binocular,130,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,38832,66,38899,1051.1,429.8,834.9,469.2,16.4,-,-,-,-,-,-,Binocular,131,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,39032,66,39098,951.1,439.1,640.0,494.4,19.3,-,-,-,-,-,-,Binocular,132,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,39431,66,39498,661.3,473.7,479.7,505.2,16.6,-,-,-,-,-,-,Binocular,133,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,40895,66,40962,952.8,427.2,922.9,427.3,1.9,-,-,-,-,-,-,Binocular,134,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,41028,66,41095,975.1,418.6,1089.3,394.4,9.5,-,-,-,-,-,-,Binocular,135,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,41261,66,41328,1012.5,405.3,981.3,407.8,2.4,-,-,-,-,-,-,Binocular,136,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,41428,66,41494,983.0,404.1,780.5,453.5,10.7,-,-,-,-,-,-,Binocular,137,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,41661,66,41727,791.5,443.4,866.7,423.7,3.7,-,-,-,-,-,-,Binocular,138,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,41860,66,41927,932.3,412.1,974.4,396.3,3.1,-,-,-,-,-,-,Binocular,139,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,42027,66,42093,969.2,407.4,964.9,397.9,0.9,-,-,-,-,-,-,Binocular,140,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,42193,99,42293,1025.7,410.7,625.2,435.3,19.8,-,-,-,-,-,-,Binocular,141,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,42759,66,42825,958.0,403.3,1227.1,342.3,17.7,-,-,-,-,-,-,Binocular,142,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,43524,66,43591,1340.7,454.4,1043.5,493.8,16.7,-,-,-,-,-,-,Binocular,143,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,43690,166,43857,996.1,435.3,885.8,495.1,15.2,-,-,-,-,-,-,Binocular,144,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,44156,99,44256,991.4,481.9,1424.6,553.5,24.8,-,-,-,-,-,-,Binocular,145,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,44289,99,44389,1626.8,549.0,1297.7,459.6,16.7,-,-,-,-,-,-,Binocular,146,
