Frame.Number,Timestamp.ms,Max.Intensity,Min.Intensity
2886,288600,251,2
2887,288700,250,2
2888,288800,251,2
2889,288900,249,2
2890,289000,248,2
2891,289100,251,1
2892,289200,249,2
2893,289300,251,2
2894,289400,252,2
2895,289500,250,2
2896,289600,254,2
2897,289700,251,0
2898,289800,255,2
2899,289900,252,2
2900,290000,252,2
2901,290100,252,2
2902,290200,253,2
2903,290300,253,2
2904,290400,253,2
2905,290500,252,5
2906,290600,251,5
2907,290700,254,5
2908,290800,251,2
2909,290900,253,5
2910,291000,253,0
2911,291100,251,3
2912,291200,255,2
2913,291300,252,3
2914,291400,252,3
2915,291500,251,3
2916,291600,251,3
2917,291700,252,3
2918,291800,253,1
2919,291900,255,4
2920,292000,254,1
2921,292100,253,4
2922,292200,253,0
2923,292300,252,4
2924,292400,251,2
2925,292500,254,3
2926,292600,254,3
2927,292700,253,1
2928,292800,252,1
2929,292900,254,3
2930,293000,255,9
2931,293100,254,7
2932,293200,255,7
2933,293300,255,4
2934,293400,252,1
2935,293500,255,3
2936,293600,254,7
2937,293700,250,9
2938,293800,248,5
2939,293900,248,0
2940,294000,252,0
2941,294100,254,6
2942,294200,251,0
2943,294300,252,4
2944,294400,254,3
2945,294500,252,2
2946,294600,255,3
2947,294700,254,1
2948,294800,252,1
2949,294900,252,2
2950,295000,252,1
2951,295100,254,1
2952,295200,250,1
2953,295300,252,2
2954,295400,254,4
2955,295500,251,4
2956,295600,252,4
2957,295700,252,1
2958,295800,254,2
2959,295900,255,4
2960,296000,254,2
2961,296100,254,4
2962,296200,254,2
2963,296300,251,4
2964,296400,255,4
2965,296500,253,4
2966,296600,253,4
2967,296700,253,4
2968,296800,254,5
2969,296900,253,6
2970,297000,255,6
2971,297100,254,4
2972,297200,255,2
2973,297300,253,0
2974,297400,254,3
2975,297500,254,9
2976,297600,254,7
2977,297700,255,7
2978,297800,254,6
2979,297900,253,0
2980,298000,255,4
2981,298100,255,5
2982,298200,255,4
2983,298300,254,1
2984,298400,255,5
2985,298500,255,4
2986,298600,255,3
2987,298700,253,1
2988,298800,254,1
2989,298900,253,3
2990,299000,255,5
2991,299100,254,5
2992,299200,255,4
2993,299300,255,6
2994,299400,255,6
2995,299500,255,6
2996,299600,255,6
2997,299700,255,6
2998,299800,255,8
2999,299900,255,8
3000,300000,254,8
3001,300100,255,6
3002,300200,255,11
3003,300300,255,10
3004,300400,255,11
3005,300500,254,1
3006,300600,252,6
3007,300700,254,9
3008,300800,255,6
3009,300900,255,5
3010,301000,253,7
3011,301100,253,6
3012,301200,252,6
3013,301300,254,6
3014,301400,254,3
3015,301500,252,5
3016,301600,255,6
3017,301700,255,7
3018,301800,255,5
3019,301900,255,4
3020,302000,255,5
3021,302100,254,4
3022,302200,254,5
3023,302300,254,5
3024,302400,254,5
3025,302500,254,4
3026,302600,254,8
3027,302700,254,1
3028,302800,254,7
3029,302900,252,2
3030,303000,254,4
3031,303100,255,5
3032,303200,254,5
3033,303300,254,6
3034,303400,253,3
3035,303500,251,5
3036,303600,254,5
3037,303700,254,8
3038,303800,255,7
3039,303900,255,5
3040,304000,254,3
3041,304100,254,3
3042,304200,251,3
3043,304300,251,2
3044,304400,253,1
3045,304500,250,1
3046,304600,248,1
3047,304700,247,1
3048,304800,243,0
3049,304900,242,2
3050,305000,240,8
3051,305100,253,12
3052,305200,255,10
3053,305300,255,23
3054,305400,255,5
3055,305500,255,10
3056,305600,255,10
3057,305700,255,14
3058,305800,255,14
3059,305900,255,12
3060,306000,255,4
3061,306100,255,8
3062,306200,255,8
3063,306300,252,10
3064,306400,247,10
3065,306500,255,8
3066,306600,254,17
3067,306700,255,10
3068,306800,255,8
3069,306900,254,2
3070,307000,255,0
3071,307100,255,4
3072,307200,255,7
3073,307300,255,6
3074,307400,255,6
3075,307500,255,5
3076,307600,255,3
3077,307700,255,2
3078,307800,255,2
3079,307900,255,2
3080,308000,255,2
3081,308100,255,2
3082,308200,255,2
3083,308300,255,3
3084,308400,255,0
3085,308500,255,4
3086,308600,255,1
3087,308700,252,4
3088,308800,255,6
3089,308900,255,6
3090,309000,253,3
3091,309100,255,10
3092,309200,255,7
3093,309300,255,5
3094,309400,255,3
3095,309500,254,6
3096,309600,255,7
3097,309700,255,7
3098,309800,255,6
3099,309900,255,7
3100,310000,253,10
3101,310100,253,10
3102,310200,251,7
3103,310300,251,9
3104,310400,251,9
3105,310500,252,2
3106,310600,252,9
3107,310700,255,9
3108,310800,255,1
3109,310900,254,2
3110,311000,252,2
3111,311100,252,2
3112,311200,252,2
3113,311300,252,2
3114,311400,254,5
3115,311500,249,4
3116,311600,250,7
3117,311700,250,10
3118,311800,249,5
3119,311900,249,10
3120,312000,249,7
3121,312100,250,9
3122,312200,252,6
3123,312300,255,5
3124,312400,255,5
3125,312500,255,5
3126,312600,253,10
3127,312700,255,3
3128,312800,255,9
3129,312900,255,6
3130,313000,255,8
3131,313100,255,8
3132,313200,255,5
3133,313300,252,7
3134,313400,253,3
3135,313500,253,5
3136,313600,252,5
3137,313700,250,1
3138,313800,250,1
3139,313900,247,0
3140,314000,247,0
3141,314100,248,2
3142,314200,249,1
3143,314300,249,1
3144,314400,248,1
3145,314500,249,1
3146,314600,248,1
3147,314700,249,1
3148,314800,252,1
3149,314900,247,1
3150,315000,248,5
3151,315100,248,5
3152,315200,249,4
3153,315300,248,4
3154,315400,249,3
3155,315500,248,4
3156,315600,248,5
3157,315700,249,5
3158,315800,249,4
3159,315900,251,1
3160,316000,255,1
3161,316100,255,1
3162,316200,255,1
3163,316300,255,1
3164,316400,255,4
3165,316500,255,4
3166,316600,255,4
3167,316700,254,4
3168,316800,254,4
3169,316900,255,6
3170,317000,255,7
3171,317100,255,5
3172,317200,255,9
3173,317300,255,8
3174,317400,255,5
3175,317500,255,5
3176,317600,254,5
3177,317700,254,6
3178,317800,255,6
3179,317900,255,9
3180,318000,255,10
3181,318100,255,9
3182,318200,255,8
3183,318300,255,7
3184,318400,255,5
3185,318500,255,5
3186,318600,255,9
3187,318700,255,6
3188,318800,255,4
3189,318900,255,5
3190,319000,255,5
3191,319100,255,4
3192,319200,255,5
3193,319300,254,5
3194,319400,255,1
3195,319500,255,0
3196,319600,255,0
3197,319700,255,3
3198,319800,255,3
3199,319900,253,1
3200,320000,255,1
3201,320100,255,5
3202,320200,255,5
3203,320300,255,7
3204,320400,255,6
3205,320500,255,8
3206,320600,255,7
3207,320700,255,6
3208,320800,255,6
3209,320900,254,7
3210,321000,253,7
3211,321100,253,5
3212,321200,254,4
3213,321300,254,9
3214,321400,253,7
3215,321500,253,2
3216,321600,254,7
3217,321700,253,5
3218,321800,254,5
3219,321900,253,4
3220,322000,252,6
3221,322100,255,8
3222,322200,254,5
3223,322300,253,6
3224,322400,253,4
3225,322500,253,5
3226,322600,252,5
3227,322700,252,3
3228,322800,253,3
3229,322900,254,4
3230,323000,252,2
3231,323100,253,5
3232,323200,252,3
3233,323300,252,3
3234,323400,254,3
3235,323500,253,1
3236,323600,255,1
3237,323700,251,0
3238,323800,250,0
3239,323900,249,1
3240,324000,250,1
3241,324100,254,3
3242,324200,250,6
3243,324300,253,4
3244,324400,252,2
3245,324500,252,4
3246,324600,255,5
3247,324700,255,5
3248,324800,255,5
3249,324900,255,5
3250,325000,255,1
3251,325100,255,3
3252,325200,255,3
3253,325300,255,3
3254,325400,255,3
3255,325500,255,3
3256,325600,251,3
3257,325700,254,3
3258,325800,254,3
3259,325900,255,4
3260,326000,255,3
3261,326100,252,5
3262,326200,255,5
3263,326300,255,5
3264,326400,252,5
3265,326500,252,3
3266,326600,254,3
3267,326700,252,0
3268,326800,254,3
3269,326900,251,3
3270,327000,249,3
3271,327100,250,3
3272,327200,249,3
3273,327300,250,0
3274,327400,247,3
3275,327500,247,0
3276,327600,248,1
3277,327700,248,5
3278,327800,248,5
3279,327900,249,5
3280,328000,250,7
3281,328100,250,4
3282,328200,250,4
3283,328300,250,3
3284,328400,252,3
3285,328500,255,3
3286,328600,255,2
3287,328700,255,5
3288,328800,255,7
3289,328900,255,5
3290,329000,255,4
3291,329100,255,2
3292,329200,255,0
3293,329300,255,2
3294,329400,255,2
3295,329500,255,2
3296,329600,255,1
3297,329700,255,0
3298,329800,255,0
3299,329900,255,1
3300,330000,255,3
3301,330100,252,3
3302,330200,251,2
3303,330300,251,3
3304,330400,251,3
3305,330500,251,3
3306,330600,254,3
3307,330700,253,3
3308,330800,252,0
3309,330900,254,5
3310,331000,254,3
3311,331100,253,2
3312,331200,252,3
3313,331300,254,5
3314,331400,254,4
3315,331500,253,4
3316,331600,253,5
3317,331700,253,3
3318,331800,254,3
3319,331900,255,3
3320,332000,252,2
3321,332100,254,1
3322,332200,255,1
3323,332300,250,1
3324,332400,249,0
3325,332500,247,0
3326,332600,249,0
3327,332700,249,4
3328,332800,248,0
3329,332900,252,4
3330,333000,245,0
3331,333100,227,10
3332,333200,227,2
3333,333300,244,1
3334,333400,255,22
3335,333500,255,31
3336,333600,255,14
3337,333700,255,11
3338,333800,255,2
3339,333900,255,4
3340,334000,255,11
3341,334100,255,6
3342,334200,255,3
3343,334300,255,1
3344,334400,255,2
3345,334500,255,3
3346,334600,255,1
3347,334700,255,7
3348,334800,255,9
3349,334900,255,5
3350,335000,255,3
3351,335100,255,4
3352,335200,255,5
3353,335300,255,5
3354,335400,255,3
3355,335500,255,5
3356,335600,255,1
3357,335700,255,7
3358,335800,250,1
3359,335900,250,2
3360,336000,247,8
3361,336100,249,2
3362,336200,248,1
3363,336300,249,2
3364,336400,247,2
3365,336500,247,2
3366,336600,250,0
3367,336700,254,5
3368,336800,255,16
3369,336900,255,14
3370,337000,255,10
3371,337100,255,6
3372,337200,254,0
3373,337300,255,3
3374,337400,255,4
3375,337500,255,4
3376,337600,254,4
3377,337700,252,4
3378,337800,254,4
3379,337900,253,4
3380,338000,252,4
3381,338100,252,3
3382,338200,253,2
3383,338300,254,2
3384,338400,252,2
3385,338500,254,2
3386,338600,254,1
3387,338700,252,2
3388,338800,254,3
3389,338900,253,4
3390,339000,255,4
3391,339100,255,4
3392,339200,255,0
3393,339300,255,0
3394,339400,255,0
3395,339500,255,0
3396,339600,255,0
3397,339700,255,0
3398,339800,255,0
3399,339900,254,1
3400,340000,254,8
3401,340100,253,3
3402,340200,254,0
3403,340300,255,5
3404,340400,255,3
3405,340500,254,6
3406,340600,253,8
3407,340700,252,2
3408,340800,254,4
3409,340900,254,7
3410,341000,253,4
3411,341100,254,3
3412,341200,253,4
3413,341300,253,3
3414,341400,253,4
3415,341500,255,4
3416,341600,254,4
3417,341700,254,4
3418,341800,255,4
3419,341900,255,4
3420,342000,255,2
3421,342100,255,7
3422,342200,254,4
3423,342300,255,4
3424,342400,255,4
3425,342500,255,4
3426,342600,255,4
3427,342700,255,5
3428,342800,255,4
3429,342900,255,0
3430,343000,254,3
3431,343100,255,7
3432,343200,255,6
3433,343300,254,6
3434,343400,252,5
3435,343500,253,5
3436,343600,252,7
3437,343700,253,5
3438,343800,251,1
3439,343900,252,4
3440,344000,252,4
3441,344100,252,5
3442,344200,255,4
3443,344300,255,5
3444,344400,254,5
3445,344500,255,3
3446,344600,255,8
3447,344700,255,5
3448,344800,255,5
3449,344900,254,6
3450,345000,253,6
3451,345100,255,8
3452,345200,255,5
3453,345300,255,4
3454,345400,255,6
3455,345500,252,6
3456,345600,253,7
3457,345700,255,8
3458,345800,253,7
3459,345900,254,5
3460,346000,255,8
3461,346100,255,4
3462,346200,255,4
3463,346300,255,8
3464,346400,253,5
3465,346500,254,8
3466,346600,253,1
3467,346700,255,5
3468,346800,255,3
3469,346900,255,3
3470,347000,255,3
3471,347100,250,5
3472,347200,220,8
3473,347300,209,9
3474,347400,212,14
3475,347500,216,11
3476,347600,234,8
3477,347700,215,22
3478,347800,221,26
3479,347900,221,15
3480,348000,224,16
3481,348100,217,18
3482,348200,255,40
3483,348300,255,14
3484,348400,255,18
3485,348500,255,11
3486,348600,255,8
3487,348700,255,5
3488,348800,255,4
3489,348900,255,4
3490,349000,255,5
3491,349100,255,6
3492,349200,255,4
3493,349300,255,4
3494,349400,255,4
3495,349500,255,4
3496,349600,255,4
3497,349700,255,3
3498,349800,255,3
3499,349900,255,3
3500,350000,255,2
3501,350100,255,4
3502,350200,255,3
3503,350300,255,3
3504,350400,255,8
3505,350500,255,5
3506,350600,255,5
3507,350700,255,5
3508,350800,255,2
3509,350900,255,3
3510,351000,255,3
3511,351100,255,3
3512,351200,255,3
3513,351300,255,2
3514,351400,255,2
3515,351500,255,3
3516,351600,255,2
3517,351700,255,3
3518,351800,255,3
3519,351900,255,0
3520,352000,255,3
3521,352100,255,1
3522,352200,255,5
3523,352300,255,5
3524,352400,255,5
3525,352500,255,2
3526,352600,255,5
3527,352700,255,7
3528,352800,255,7
3529,352900,255,7
3530,353000,255,6
3531,353100,255,5
3532,353200,255,8
3533,353300,255,7
3534,353400,255,7
3535,353500,255,7
3536,353600,255,5
3537,353700,255,5
3538,353800,254,2
3539,353900,254,5
3540,354000,252,4
3541,354100,252,3
3542,354200,254,4
3543,354300,255,4
3544,354400,255,6
3545,354500,255,2
3546,354600,255,2
3547,354700,255,2
3548,354800,255,1
3549,354900,255,1
3550,355000,255,1
3551,355100,252,4
3552,355200,255,0
3553,355300,254,1
3554,355400,253,0
3555,355500,254,1
3556,355600,254,0
3557,355700,251,1
3558,355800,253,1
3559,355900,252,0
3560,356000,254,1
3561,356100,255,2
3562,356200,255,1
3563,356300,255,1
3564,356400,254,1
3565,356500,254,1
3566,356600,254,1
3567,356700,251,1
3568,356800,252,1
3569,356900,254,1
3570,357000,255,1
3571,357100,254,1
3572,357200,255,1
3573,357300,255,1
3574,357400,255,1
3575,357500,255,1
3576,357600,253,2
3577,357700,254,7
3578,357800,254,6
3579,357900,252,4
3580,358000,252,6
3581,358100,253,6
3582,358200,255,7
3583,358300,254,8
3584,358400,252,8
3585,358500,252,4
3586,358600,253,4
3587,358700,255,2
3588,358800,255,7
3589,358900,252,0
3590,359000,252,8
3591,359100,250,8
3592,359200,253,4
3593,359300,252,3
3594,359400,251,4
3595,359500,252,4
3596,359600,255,1
3597,359700,255,1
3598,359800,255,0
3599,359900,255,1
3600,360000,255,6
3601,360100,255,6
3602,360200,255,5
3603,360300,255,5
3604,360400,255,1
3605,360500,254,3
3606,360600,252,3
3607,360700,255,1
3608,360800,255,1
3609,360900,252,5
3610,361000,251,5
3611,361100,252,4
3612,361200,255,5
3613,361300,252,5
3614,361400,255,4
3615,361500,255,1
3616,361600,255,4
3617,361700,255,4
3618,361800,255,4
3619,361900,255,4
3620,362000,255,4
3621,362100,255,1
3622,362200,255,4
3623,362300,252,4
3624,362400,255,0
3625,362500,253,0
3626,362600,255,7
3627,362700,254,4
3628,362800,255,4
3629,362900,254,3
3630,363000,255,5
3631,363100,254,5
3632,363200,255,4
3633,363300,255,3
3634,363400,255,3
3635,363500,255,4
3636,363600,253,7
3637,363700,254,4
3638,363800,255,2
3639,363900,254,4
3640,364000,253,5
3641,364100,252,3
3642,364200,251,4
3643,364300,252,0
3644,364400,252,1
3645,364500,254,3
3646,364600,254,4
3647,364700,255,4
3648,364800,255,4
3649,364900,255,4
3650,365000,255,4
3651,365100,255,4
3652,365200,255,4
3653,365300,255,6
3654,365400,255,7
3655,365500,255,3
3656,365600,255,5
3657,365700,255,5
3658,365800,255,5
3659,365900,255,5
3660,366000,255,4
3661,366100,254,4
3662,366200,252,2
3663,366300,252,1
3664,366400,253,1
3665,366500,252,5
3666,366600,252,7
3667,366700,252,6
3668,366800,253,6
3669,366900,255,3
3670,367000,255,4
3671,367100,255,4
3672,367200,255,3
3673,367300,255,5
3674,367400,255,4
3675,367500,254,4
3676,367600,254,7
3677,367700,255,5
3678,367800,255,3
3679,367900,255,0
3680,368000,255,5
3681,368100,255,7
3682,368200,255,5
3683,368300,255,1
3684,368400,255,5
3685,368500,255,4
3686,368600,255,4
3687,368700,254,1
3688,368800,255,1
3689,368900,255,0
3690,369000,255,1
3691,369100,254,0
3692,369200,254,0
3693,369300,255,0
3694,369400,253,0
3695,369500,252,0
3696,369600,254,0
3697,369700,253,0
3698,369800,255,0
3699,369900,253,0
3700,370000,252,0
3701,370100,255,1
3702,370200,255,2
3703,370300,254,0
3704,370400,255,0
3705,370500,255,0
3706,370600,254,1
3707,370700,255,0
3708,370800,254,2
3709,370900,255,1
3710,371000,254,2
3711,371100,254,1
3712,371200,255,0
3713,371300,255,1
3714,371400,254,0
3715,371500,253,0
3716,371600,255,0
3717,371700,255,0
3718,371800,253,0
3719,371900,252,0
3720,372000,250,0
3721,372100,251,2
3722,372200,251,0
3723,372300,251,2
3724,372400,251,0
3725,372500,251,1
3726,372600,252,0
3727,372700,252,0
3728,372800,252,0
3729,372900,252,0
3730,373000,253,0
3731,373100,251,4
3732,373200,253,3
3733,373300,254,3
3734,373400,251,4
3735,373500,250,4
3736,373600,253,5
3737,373700,255,6
3738,373800,255,4
3739,373900,254,3
3740,374000,255,3
3741,374100,255,3
3742,374200,255,4
3743,374300,251,7
3744,374400,251,5
3745,374500,252,0
3746,374600,249,5
3747,374700,249,4
3748,374800,252,6
3749,374900,252,3
3750,375000,253,3
3751,375100,250,3
3752,375200,254,3
3753,375300,254,5
3754,375400,254,1
3755,375500,253,3
3756,375600,254,4
3757,375700,254,2
3758,375800,254,0
3759,375900,254,0
3760,376000,254,0
3761,376100,255,0
3762,376200,255,0
3763,376300,255,0
3764,376400,255,0
3765,376500,255,0
3766,376600,255,2
3767,376700,254,0
3768,376800,255,2
3769,376900,255,2
3770,377000,255,2
3771,377100,253,3
3772,377200,254,1
3773,377300,254,3
3774,377400,253,3
3775,377500,255,3
3776,377600,255,3
3777,377700,253,3
3778,377800,254,3
3779,377900,255,3
3780,378000,254,3
3781,378100,255,1
3782,378200,254,3
3783,378300,253,3
3784,378400,252,3
3785,378500,255,3
3786,378600,253,3
3787,378700,254,3
3788,378800,251,3
3789,378900,254,4
3790,379000,254,2
3791,379100,250,4
3792,379200,252,4
3793,379300,251,4
3794,379400,251,4
3795,379500,253,4
3796,379600,251,4
3797,379700,252,4
3798,379800,253,4
3799,379900,253,1
3800,380000,253,4
3801,380100,254,4
3802,380200,254,1
3803,380300,255,4
3804,380400,255,7
3805,380500,251,4
3806,380600,252,4
3807,380700,252,4
3808,380800,251,4
3809,380900,255,0
3810,381000,253,4
3811,381100,255,1
3812,381200,255,0
3813,381300,255,2
3814,381400,255,2
3815,381500,254,2
3816,381600,254,6
3817,381700,254,5
3818,381800,254,6
3819,381900,252,6
3820,382000,255,4
3821,382100,254,3
3822,382200,255,5
3823,382300,253,8
3824,382400,254,7
3825,382500,254,7
3826,382600,254,5
3827,382700,254,2
3828,382800,254,5
3829,382900,255,3
3830,383000,255,3
3831,383100,253,6
3832,383200,253,5
3833,383300,254,6
3834,383400,254,5
3835,383500,253,7
3836,383600,253,4
3837,383700,253,8
3838,383800,252,6
3839,383900,253,2
3840,384000,255,2
3841,384100,253,3
3842,384200,254,3
3843,384300,254,3
3844,384400,254,3
3845,384500,253,4
3846,384600,253,3
3847,384700,253,2
3848,384800,253,3
3849,384900,253,3
3850,385000,252,3
3851,385100,253,2
3852,385200,253,2
3853,385300,252,2
3854,385400,253,1
3855,385500,251,2
3856,385600,250,4
3857,385700,249,0
3858,385800,251,2
3859,385900,251,2
3860,386000,250,2
3861,386100,250,2
3862,386200,250,2
3863,386300,253,2
3864,386400,250,2
3865,386500,252,2
3866,386600,252,2
3867,386700,251,2
3868,386800,250,1
3869,386900,251,2
3870,387000,253,5
3871,387100,255,5
3872,387200,255,8
3873,387300,255,5
3874,387400,251,7
3875,387500,254,4
3876,387600,253,4
3877,387700,255,5
3878,387800,253,4
3879,387900,253,2
3880,388000,252,4
3881,388100,248,5
3882,388200,231,4
3883,388300,235,4
3884,388400,252,7
3885,388500,255,3
3886,388600,255,0
3887,388700,255,0
3888,388800,255,5
3889,388900,255,18
3890,389000,255,12
3891,389100,255,1
3892,389200,255,3
3893,389300,255,0
3894,389400,255,0
3895,389500,255,0
3896,389600,255,0
3897,389700,255,0
3898,389800,255,1
3899,389900,255,2
3900,390000,255,2
3901,390100,255,2
3902,390200,255,2
3903,390300,255,1
3904,390400,255,3
3905,390500,255,1
3906,390600,255,2
3907,390700,255,3
3908,390800,255,3
3909,390900,255,3
3910,391000,255,3
3911,391100,255,2
3912,391200,255,0
3913,391300,255,4
3914,391400,255,3
3915,391500,255,4
3916,391600,255,3
3917,391700,255,0
3918,391800,255,3
3919,391900,255,4
3920,392000,255,3
3921,392100,255,4
3922,392200,255,0
3923,392300,255,1
3924,392400,255,4
3925,392500,255,1
3926,392600,255,5
3927,392700,255,3
3928,392800,255,4
3929,392900,253,5
3930,393000,254,7
3931,393100,254,6
3932,393200,253,6
3933,393300,254,5
3934,393400,254,6
3935,393500,254,5
3936,393600,255,2
3937,393700,255,5
3938,393800,253,4
3939,393900,255,1
3940,394000,255,0
3941,394100,255,4
3942,394200,255,4
3943,394300,255,2
3944,394400,253,2
3945,394500,255,2
3946,394600,255,2
3947,394700,255,2
3948,394800,252,2
3949,394900,252,0
3950,395000,251,0
3951,395100,255,2
3952,395200,253,2
3953,395300,253,3
3954,395400,255,2
3955,395500,253,2
3956,395600,255,2
3957,395700,254,2
3958,395800,252,2
3959,395900,252,4
3960,396000,253,5
3961,396100,254,2
3962,396200,254,1
3963,396300,254,1
3964,396400,253,4
3965,396500,253,3
3966,396600,255,5
3967,396700,255,5
3968,396800,255,7
3969,396900,255,5
3970,397000,254,5
3971,397100,255,2
3972,397200,254,2
3973,397300,250,5
3974,397400,255,5
3975,397500,251,5
3976,397600,252,5
3977,397700,252,4
3978,397800,255,6
3979,397900,255,7
3980,398000,255,7
3981,398100,254,8
3982,398200,254,8
3983,398300,254,7
3984,398400,254,7
3985,398500,251,7
3986,398600,251,6
3987,398700,252,7
3988,398800,252,4
3989,398900,252,8
3990,399000,254,4
3991,399100,251,0
3992,399200,255,0
3993,399300,253,0
3994,399400,254,0
3995,399500,252,0
3996,399600,254,0
3997,399700,254,0
3998,399800,252,0
3999,399900,252,0
4000,400000,252,0
4001,400100,252,1
4002,400200,252,1
4003,400300,252,4
4004,400400,253,3
4005,400500,255,2
4006,400600,255,2
4007,400700,255,1
4008,400800,255,4
4009,400900,255,2
4010,401000,255,4
4011,401100,255,2
4012,401200,254,8
4013,401300,255,6
4014,401400,255,3
4015,401500,255,6
4016,401600,255,1
4017,401700,255,4
4018,401800,255,1
4019,401900,255,4
4020,402000,253,5
4021,402100,255,5
4022,402200,253,5
4023,402300,254,5
4024,402400,255,5
4025,402500,255,4
4026,402600,255,4
4027,402700,254,4
4028,402800,253,4
4029,402900,253,3
4030,403000,253,4
4031,403100,252,5
4032,403200,252,4
4033,403300,252,7
4034,403400,254,5
4035,403500,255,5
4036,403600,255,5
4037,403700,255,3
4038,403800,255,0
4039,403900,255,1
4040,404000,255,5
4041,404100,254,0
4042,404200,254,1
4043,404300,254,1
4044,404400,254,0
4045,404500,255,1
4046,404600,254,6
4047,404700,251,4
4048,404800,251,4
4049,404900,252,1
4050,405000,254,2
4051,405100,254,4
4052,405200,251,4
4053,405300,254,1
4054,405400,253,0
4055,405500,252,0
4056,405600,254,0
4057,405700,251,2
4058,405800,252,1
4059,405900,253,1
4060,406000,253,0
4061,406100,253,1
4062,406200,254,0
4063,406300,255,1
4064,406400,253,1
4065,406500,254,1
4066,406600,254,0
4067,406700,254,0
4068,406800,255,0
4069,406900,255,0
4070,407000,254,1
4071,407100,255,1
4072,407200,247,2
4073,407300,221,1
4074,407400,255,3
4075,407500,222,11
4076,407600,251,9
4077,407700,250,15
4078,407800,255,11
4079,407900,255,7
4080,408000,255,4
4081,408100,255,4
4082,408200,255,9
4083,408300,255,6
4084,408400,255,6
4085,408500,255,10
4086,408600,255,4
4087,408700,255,4
4088,408800,255,4
4089,408900,255,14
4090,409000,254,16
4091,409100,249,17
4092,409200,255,28
4093,409300,255,14
4094,409400,255,13
4095,409500,255,11
4096,409600,255,8
4097,409700,255,4
4098,409800,255,1
4099,409900,255,0
4100,410000,255,2
4101,410100,255,1
4102,410200,255,1
4103,410300,255,4
4104,410400,255,2
4105,410500,255,2
4106,410600,255,2
4107,410700,255,3
4108,410800,255,3
4109,410900,255,3
4110,411000,255,4
4111,411100,255,4
4112,411200,255,1
4113,411300,255,2
4114,411400,255,4
4115,411500,255,4
4116,411600,255,2
4117,411700,255,4
4118,411800,255,3
4119,411900,255,3
4120,412000,255,1
4121,412100,255,3
4122,412200,255,0
4123,412300,255,2
4124,412400,255,3
4125,412500,255,3
4126,412600,255,0
4127,412700,255,1
4128,412800,255,3
4129,412900,255,1
4130,413000,255,4
4131,413100,255,3
4132,413200,255,3
4133,413300,255,4
4134,413400,255,1
4135,413500,255,2
4136,413600,255,2
4137,413700,255,2
4138,413800,255,4
4139,413900,255,3
4140,414000,255,5
4141,414100,255,5
4142,414200,255,5
4143,414300,255,4
4144,414400,255,2
4145,414500,255,3
4146,414600,255,4
4147,414700,255,0
4148,414800,255,0
4149,414900,255,0
4150,415000,255,0
4151,415100,254,0
4152,415200,255,1
4153,415300,255,0
4154,415400,255,0
4155,415500,255,1
4156,415600,255,0
4157,415700,255,1
4158,415800,255,1
4159,415900,255,0
4160,416000,255,1
4161,416100,255,2
4162,416200,255,3
4163,416300,255,1
4164,416400,255,0
4165,416500,255,1
4166,416600,255,0
4167,416700,255,0
4168,416800,255,0
4169,416900,255,0
4170,417000,255,1
4171,417100,255,0
4172,417200,255,1
4173,417300,255,1
4174,417400,255,1
4175,417500,255,1
4176,417600,255,0
4177,417700,255,1
4178,417800,255,0
4179,417900,255,0
4180,418000,255,0
4181,418100,255,0
4182,418200,255,1
4183,418300,255,1
4184,418400,255,0
4185,418500,255,0
4186,418600,255,0
4187,418700,255,0
4188,418800,255,0
4189,418900,255,0
4190,419000,255,0
4191,419100,255,0
4192,419200,255,0
4193,419300,255,0
4194,419400,255,0
4195,419500,255,0
4196,419600,255,0
4197,419700,255,0
4198,419800,255,0
4199,419900,255,0
4200,420000,255,0
4201,420100,255,0
4202,420200,255,0
4203,420300,255,0
4204,420400,255,0
4205,420500,255,0
4206,420600,255,12
4207,420700,255,12
4208,420800,255,5
4209,420900,255,2
4210,421000,255,7
4211,421100,255,4
4212,421200,255,3
4213,421300,255,5
4214,421400,255,3
4215,421500,255,0
4216,421600,255,0
4217,421700,255,2
4218,421800,255,2
4219,421900,255,0
4220,422000,255,0
4221,422100,255,0
4222,422200,255,0
4223,422300,255,0
4224,422400,255,0
4225,422500,253,7
4226,422600,255,5
4227,422700,255,15
4228,422800,255,18
4229,422900,255,12
4230,423000,255,10
4231,423100,255,17
4232,423200,255,16
4233,423300,255,13
4234,423400,255,9
4235,423500,255,9
4236,423600,255,14
4237,423700,255,17
4238,423800,255,14
4239,423900,219,16
4240,424000,255,15
4241,424100,255,17
4242,424200,255,10
4243,424300,255,16
4244,424400,252,16
4245,424500,255,4
4246,424600,255,4
4247,424700,255,5
4248,424800,247,11
4249,424900,255,17
4250,425000,255,16
4251,425100,255,8
4252,425200,255,4
4253,425300,255,5
4254,425400,255,12
4255,425500,255,32
4256,425600,243,14
4257,425700,255,15
4258,425800,255,11
4259,425900,255,10
4260,426000,255,8
4261,426100,255,7
4262,426200,255,11
4263,426300,255,12
4264,426400,255,5
4265,426500,255,5
4266,426600,255,9
4267,426700,255,10
4268,426800,255,3
4269,426900,255,4
4270,427000,255,2
4271,427100,255,6
4272,427200,255,2
4273,427300,255,2
4274,427400,255,11
4275,427500,255,7
4276,427600,255,4
4277,427700,255,4
4278,427800,255,6
4279,427900,255,3
4280,428000,255,3
4281,428100,255,0
