Frame.Number,Timestamp.ms,Max.Intensity,Min.Intensity
7138,713800,255,15
7139,713900,255,2
7140,714000,255,12
7141,714100,255,12
7142,714200,255,12
7143,714300,255,24
7144,714400,255,13
7145,714500,255,2
7146,714600,255,2
7147,714700,255,8
7148,714800,255,3
7149,714900,255,3
7150,715000,255,0
7151,715100,255,1
7152,715200,255,0
7153,715300,255,0
7154,715400,255,0
7155,715500,255,0
7156,715600,255,0
7157,715700,255,0
7158,715800,255,0
7159,715900,255,0
7160,716000,255,0
7161,716100,255,1
7162,716200,255,0
7163,716300,255,0
7164,716400,255,0
7165,716500,255,0
7166,716600,255,1
7167,716700,255,1
7168,716800,255,2
7169,716900,255,1
7170,717000,255,0
7171,717100,255,0
7172,717200,255,1
7173,717300,255,1
7174,717400,255,1
7175,717500,255,1
7176,717600,255,0
7177,717700,255,0
7178,717800,255,0
7179,717900,255,0
7180,718000,255,1
7181,718100,255,1
7182,718200,255,1
7183,718300,255,1
7184,718400,255,1
7185,718500,255,1
7186,718600,255,0
7187,718700,255,0
7188,718800,255,1
7189,718900,255,1
7190,719000,255,1
7191,719100,255,0
7192,719200,255,1
7193,719300,255,0
7194,719400,255,1
7195,719500,255,0
7196,719600,255,1
7197,719700,255,1
7198,719800,255,0
7199,719900,255,1
7200,720000,255,1
7201,720100,255,1
7202,720200,255,1
7203,720300,255,1
7204,720400,255,1
7205,720500,255,2
7206,720600,255,2
7207,720700,255,1
7208,720800,255,0
7209,720900,255,0
7210,721000,255,1
7211,721100,255,0
7212,721200,255,0
7213,721300,255,0
7214,721400,255,0
7215,721500,255,1
7216,721600,255,1
7217,721700,255,1
7218,721800,255,3
7219,721900,255,3
7220,722000,255,2
7221,722100,255,0
7222,722200,255,0
7223,722300,255,0
7224,722400,255,0
7225,722500,255,0
7226,722600,255,0
7227,722700,255,1
7228,722800,255,1
7229,722900,255,0
7230,723000,255,1
7231,723100,255,1
7232,723200,255,0
7233,723300,255,0
7234,723400,255,0
7235,723500,255,0
7236,723600,255,0
7237,723700,254,0
7238,723800,251,0
7239,723900,254,0
7240,724000,254,0
7241,724100,254,0
7242,724200,255,0
7243,724300,253,0
7244,724400,255,0
7245,724500,254,0
7246,724600,253,0
7247,724700,254,0
7248,724800,252,0
7249,724900,255,0
7250,725000,251,0
7251,725100,253,0
7252,725200,252,0
7253,725300,254,1
7254,725400,252,0
7255,725500,249,0
7256,725600,249,0
7257,725700,249,0
7258,725800,251,0
7259,725900,248,0
7260,726000,251,0
7261,726100,252,0
7262,726200,253,0
7263,726300,255,3
7264,726400,251,0
7265,726500,250,0
7266,726600,255,0
7267,726700,255,2
7268,726800,255,0
7269,726900,251,0
7270,727000,251,3
7271,727100,253,0
7272,727200,253,0
7273,727300,251,0
7274,727400,254,0
7275,727500,253,1
7276,727600,254,0
7277,727700,254,0
7278,727800,253,0
7279,727900,255,0
7280,728000,255,0
7281,728100,255,0
7282,728200,255,0
7283,728300,255,0
7284,728400,254,0
7285,728500,253,0
7286,728600,254,0
7287,728700,255,0
7288,728800,252,0
7289,728900,252,0
7290,729000,255,0
7291,729100,255,0
7292,729200,251,0
7293,729300,252,0
7294,729400,254,0
7295,729500,251,0
7296,729600,249,5
7297,729700,250,0
7298,729800,252,1
7299,729900,248,1
7300,730000,248,1
7301,730100,250,0
7302,730200,249,0
7303,730300,251,0
7304,730400,252,0
7305,730500,251,0
7306,730600,249,0
7307,730700,255,0
7308,730800,253,0
7309,730900,247,0
7310,731000,253,0
7311,731100,254,1
7312,731200,254,0
7313,731300,251,0
7314,731400,249,1
7315,731500,251,0
7316,731600,255,0
7317,731700,251,0
7318,731800,251,0
7319,731900,255,0
7320,732000,254,0
7321,732100,247,0
7322,732200,245,0
7323,732300,248,0
7324,732400,248,1
7325,732500,248,1
7326,732600,251,0
7327,732700,248,0
7328,732800,249,1
7329,732900,251,0
7330,733000,250,0
7331,733100,249,3
7332,733200,248,1
7333,733300,249,1
7334,733400,251,0
7335,733500,248,0
7336,733600,249,0
7337,733700,249,0
7338,733800,250,0
7339,733900,251,0
7340,734000,248,0
7341,734100,248,0
7342,734200,248,1
7343,734300,247,0
7344,734400,246,0
7345,734500,246,0
7346,734600,246,1
7347,734700,246,1
7348,734800,245,1
7349,734900,246,1
7350,735000,246,1
7351,735100,247,1
7352,735200,245,1
7353,735300,245,1
7354,735400,245,1
7355,735500,245,0
7356,735600,245,1
7357,735700,247,1
7358,735800,246,1
7359,735900,251,1
7360,736000,248,1
7361,736100,250,1
7362,736200,248,1
7363,736300,246,1
7364,736400,253,1
7365,736500,252,0
7366,736600,249,0
7367,736700,248,0
7368,736800,251,0
7369,736900,251,0
7370,737000,252,0
7371,737100,254,0
7372,737200,254,0
7373,737300,253,0
7374,737400,249,0
7375,737500,249,1
7376,737600,250,0
7377,737700,250,0
7378,737800,249,0
7379,737900,250,0
7380,738000,249,0
7381,738100,249,0
7382,738200,249,0
7383,738300,247,0
7384,738400,247,0
7385,738500,248,0
7386,738600,247,0
7387,738700,248,0
7388,738800,250,0
7389,738900,246,0
7390,739000,246,0
7391,739100,247,0
7392,739200,246,0
7393,739300,246,0
7394,739400,247,0
7395,739500,248,2
7396,739600,249,2
7397,739700,251,2
7398,739800,255,4
7399,739900,255,1
7400,740000,253,0
7401,740100,255,2
7402,740200,255,3
7403,740300,252,2
7404,740400,255,4
7405,740500,247,2
7406,740600,249,0
7407,740700,249,4
7408,740800,250,4
7409,740900,249,2
7410,741000,248,2
7411,741100,247,1
7412,741200,246,3
7413,741300,246,3
7414,741400,247,4
7415,741500,248,4
7416,741600,247,4
7417,741700,246,5
7418,741800,247,4
7419,741900,247,4
7420,742000,247,4
7421,742100,248,2
7422,742200,251,0
7423,742300,251,0
7424,742400,253,0
7425,742500,251,3
7426,742600,250,0
7427,742700,249,1
7428,742800,249,1
7429,742900,251,0
7430,743000,252,1
7431,743100,251,0
7432,743200,252,0
7433,743300,251,0
7434,743400,251,0
7435,743500,253,0
7436,743600,254,0
7437,743700,247,2
7438,743800,251,2
7439,743900,250,0
7440,744000,250,0
7441,744100,250,0
7442,744200,255,1
7443,744300,253,3
7444,744400,254,3
7445,744500,226,9
7446,744600,250,7
7447,744700,255,10
7448,744800,255,2
7449,744900,255,10
7450,745000,255,11
7451,745100,255,10
7452,745200,255,17
7453,745300,255,9
7454,745400,255,10
7455,745500,255,16
7456,745600,255,19
7457,745700,255,5
7458,745800,255,11
7459,745900,255,16
7460,746000,255,8
7461,746100,255,8
7462,746200,255,3
7463,746300,255,8
7464,746400,255,16
7465,746500,255,18
7466,746600,255,12
7467,746700,255,5
7468,746800,255,0
7469,746900,255,10
7470,747000,255,0
7471,747100,255,10
7472,747200,255,15
7473,747300,255,15
7474,747400,219,10
7475,747500,254,11
7476,747600,255,23
7477,747700,255,12
7478,747800,255,10
7479,747900,255,12
7480,748000,255,15
7481,748100,255,15
7482,748200,255,17
7483,748300,255,22
7484,748400,255,14
7485,748500,255,12
7486,748600,255,10
7487,748700,255,10
7488,748800,255,10
7489,748900,255,10
7490,749000,255,10
7491,749100,255,5
7492,749200,255,9
7493,749300,255,9
7494,749400,255,9
7495,749500,255,9
7496,749600,255,8
7497,749700,255,9
7498,749800,255,10
7499,749900,255,4
7500,750000,255,2
7501,750100,255,10
7502,750200,255,6
7503,750300,255,4
7504,750400,255,1
7505,750500,255,6
7506,750600,255,4
7507,750700,255,4
7508,750800,255,4
7509,750900,255,1
7510,751000,255,0
7511,751100,255,0
7512,751200,255,0
7513,751300,255,0
7514,751400,255,0
7515,751500,255,0
7516,751600,255,0
7517,751700,255,0
7518,751800,255,1
7519,751900,255,0
7520,752000,255,0
7521,752100,255,0
7522,752200,255,0
7523,752300,255,1
7524,752400,255,0
7525,752500,255,0
7526,752600,255,4
7527,752700,255,0
7528,752800,255,1
7529,752900,255,0
7530,753000,255,0
7531,753100,255,2
7532,753200,255,0
7533,753300,252,5
7534,753400,231,7
7535,753500,255,4
7536,753600,255,3
7537,753700,255,3
7538,753800,255,2
7539,753900,255,5
7540,754000,255,5
7541,754100,255,2
7542,754200,255,5
7543,754300,255,2
7544,754400,255,1
7545,754500,255,8
7546,754600,255,6
7547,754700,255,10
7548,754800,255,2
7549,754900,255,12
7550,755000,255,24
7551,755100,255,10
7552,755200,255,11
7553,755300,255,5
7554,755400,255,10
7555,755500,255,8
7556,755600,255,1
7557,755700,255,0
7558,755800,255,9
7559,755900,255,3
7560,756000,255,4
7561,756100,255,3
7562,756200,255,5
7563,756300,255,4
7564,756400,255,0
7565,756500,255,1
7566,756600,255,2
7567,756700,255,1
7568,756800,255,0
7569,756900,255,3
7570,757000,255,2
7571,757100,255,3
7572,757200,255,0
7573,757300,255,2
7574,757400,255,1
7575,757500,255,1
7576,757600,255,1
7577,757700,254,4
7578,757800,255,3
7579,757900,255,2
7580,758000,255,0
7581,758100,255,1
7582,758200,255,2
7583,758300,255,5
7584,758400,255,1
7585,758500,255,4
7586,758600,255,4
7587,758700,255,4
7588,758800,255,1
7589,758900,255,3
7590,759000,255,2
7591,759100,255,1
7592,759200,255,3
7593,759300,255,3
7594,759400,255,0
7595,759500,255,0
7596,759600,255,1
7597,759700,255,1
7598,759800,255,1
7599,759900,255,2
7600,760000,255,1
7601,760100,255,0
7602,760200,255,0
7603,760300,255,0
7604,760400,255,0
7605,760500,255,0
7606,760600,255,0
7607,760700,255,1
7608,760800,255,0
7609,760900,254,0
7610,761000,255,0
7611,761100,255,0
7612,761200,255,0
7613,761300,255,0
7614,761400,255,0
7615,761500,255,0
7616,761600,255,0
7617,761700,255,0
7618,761800,255,0
7619,761900,255,0
7620,762000,255,0
7621,762100,255,0
7622,762200,255,0
7623,762300,254,1
7624,762400,255,1
7625,762500,255,0
7626,762600,255,1
7627,762700,255,0
7628,762800,255,0
7629,762900,255,1
7630,763000,255,0
7631,763100,255,0
7632,763200,255,0
7633,763300,255,0
7634,763400,255,0
7635,763500,255,0
7636,763600,255,1
7637,763700,255,1
7638,763800,255,2
7639,763900,255,0
7640,764000,255,1
7641,764100,255,1
7642,764200,255,4
7643,764300,255,0
7644,764400,255,1
7645,764500,255,0
7646,764600,255,0
7647,764700,255,0
7648,764800,255,0
7649,764900,255,0
7650,765000,255,2
7651,765100,255,1
7652,765200,255,3
7653,765300,255,2
7654,765400,255,0
7655,765500,255,0
7656,765600,255,1
7657,765700,255,1
7658,765800,255,3
7659,765900,255,0
7660,766000,255,0
7661,766100,255,1
7662,766200,255,2
7663,766300,255,3
7664,766400,255,1
7665,766500,255,1
7666,766600,255,4
7667,766700,255,2
7668,766800,255,4
7669,766900,255,1
7670,767000,255,1
7671,767100,255,0
7672,767200,255,2
7673,767300,255,1
7674,767400,255,1
7675,767500,255,0
7676,767600,255,0
7677,767700,255,0
7678,767800,255,1
7679,767900,255,0
7680,768000,255,3
7681,768100,255,2
7682,768200,255,2
7683,768300,255,1
7684,768400,255,1
7685,768500,255,1
7686,768600,255,4
7687,768700,255,3
7688,768800,255,2
7689,768900,253,7
7690,769000,255,8
7691,769100,255,5
7692,769200,255,5
7693,769300,255,4
7694,769400,255,7
7695,769500,255,2
7696,769600,255,3
7697,769700,255,0
7698,769800,253,2
7699,769900,253,7
7700,770000,255,6
7701,770100,255,10
7702,770200,255,4
7703,770300,255,1
7704,770400,253,8
7705,770500,251,4
7706,770600,254,5
7707,770700,252,6
7708,770800,251,7
7709,770900,254,5
7710,771000,248,6
7711,771100,252,5
7712,771200,255,5
7713,771300,253,2
7714,771400,254,4
7715,771500,250,5
7716,771600,251,5
7717,771700,255,10
7718,771800,249,8
7719,771900,251,0
7720,772000,247,5
7721,772100,248,2
7722,772200,246,4
7723,772300,251,1
7724,772400,248,1
7725,772500,245,3
7726,772600,246,0
7727,772700,247,0
7728,772800,245,4
7729,772900,245,1
7730,773000,246,1
7731,773100,244,4
7732,773200,244,11
7733,773300,246,3
7734,773400,245,6
7735,773500,245,6
7736,773600,243,10
7737,773700,244,8
7738,773800,246,6
7739,773900,243,8
7740,774000,241,2
7741,774100,245,5
7742,774200,247,6
7743,774300,245,4
7744,774400,245,6
7745,774500,245,5
7746,774600,246,5
7747,774700,247,4
7748,774800,246,2
7749,774900,248,2
7750,775000,247,3
7751,775100,247,1
7752,775200,243,4
7753,775300,235,10
7754,775400,247,6
7755,775500,245,2
7756,775600,234,6
7757,775700,235,9
7758,775800,243,3
7759,775900,237,7
7760,776000,242,5
7761,776100,230,6
7762,776200,234,5
7763,776300,231,6
7764,776400,237,5
7765,776500,238,1
7766,776600,241,8
7767,776700,241,5
7768,776800,238,3
7769,776900,236,3
7770,777000,234,2
7771,777100,234,4
7772,777200,236,4
7773,777300,237,5
7774,777400,233,5
7775,777500,229,5
7776,777600,228,4
7777,777700,232,4
7778,777800,235,4
7779,777900,228,4
7780,778000,234,6
7781,778100,240,7
7782,778200,240,6
7783,778300,238,5
7784,778400,226,5
7785,778500,229,7
7786,778600,230,0
7787,778700,242,5
7788,778800,247,2
7789,778900,236,1
7790,779000,245,4
7791,779100,247,5
7792,779200,244,5
7793,779300,245,5
7794,779400,243,5
7795,779500,243,4
7796,779600,233,5
7797,779700,232,1
7798,779800,240,5
7799,779900,241,5
7800,780000,237,6
7801,780100,241,8
7802,780200,239,5
7803,780300,239,7
7804,780400,246,7
7805,780500,240,3
7806,780600,241,2
7807,780700,246,5
7808,780800,246,1
7809,780900,243,0
7810,781000,246,5
7811,781100,247,6
7812,781200,244,7
7813,781300,235,6
7814,781400,253,2
7815,781500,244,8
7816,781600,241,1
7817,781700,240,2
7818,781800,246,4
7819,781900,244,3
7820,782000,245,1
7821,782100,253,5
7822,782200,247,2
7823,782300,247,5
7824,782400,254,4
7825,782500,246,4
7826,782600,242,3
7827,782700,243,2
7828,782800,242,2
7829,782900,246,3
7830,783000,246,6
7831,783100,247,7
7832,783200,246,2
7833,783300,246,2
7834,783400,246,0
7835,783500,248,2
7836,783600,253,3
7837,783700,253,3
7838,783800,246,3
7839,783900,247,0
7840,784000,247,2
7841,784100,251,0
7842,784200,248,3
7843,784300,245,2
7844,784400,247,3
7845,784500,247,1
7846,784600,243,2
7847,784700,244,2
7848,784800,242,2
7849,784900,241,3
7850,785000,242,4
7851,785100,242,3
7852,785200,243,5
7853,785300,243,3
7854,785400,249,2
7855,785500,247,3
7856,785600,246,5
7857,785700,250,1
7858,785800,251,1
7859,785900,251,0
7860,786000,249,1
7861,786100,248,0
7862,786200,245,0
7863,786300,248,0
7864,786400,241,0
7865,786500,247,0
7866,786600,244,0
7867,786700,245,0
7868,786800,243,0
7869,786900,242,0
7870,787000,242,1
7871,787100,241,0
7872,787200,242,0
7873,787300,244,0
7874,787400,244,0
7875,787500,245,0
7876,787600,246,0
7877,787700,243,0
7878,787800,247,0
7879,787900,248,0
7880,788000,248,2
7881,788100,247,0
7882,788200,248,0
7883,788300,248,0
7884,788400,247,0
7885,788500,248,0
7886,788600,244,0
7887,788700,247,0
7888,788800,246,1
7889,788900,247,0
7890,789000,249,1
7891,789100,247,0
7892,789200,246,0
7893,789300,245,0
7894,789400,245,0
7895,789500,246,0
7896,789600,248,0
7897,789700,246,0
7898,789800,246,0
7899,789900,245,0
7900,790000,246,2
7901,790100,248,0
7902,790200,243,0
7903,790300,243,0
7904,790400,241,0
7905,790500,238,0
7906,790600,242,0
7907,790700,242,0
7908,790800,244,0
7909,790900,245,0
7910,791000,240,0
7911,791100,243,0
7912,791200,238,0
7913,791300,237,1
7914,791400,240,4
7915,791500,246,6
7916,791600,250,5
7917,791700,246,5
7918,791800,245,3
7919,791900,241,3
7920,792000,235,4
7921,792100,240,5
7922,792200,241,6
7923,792300,245,6
7924,792400,242,6
7925,792500,237,8
7926,792600,235,4
7927,792700,233,0
7928,792800,241,1
7929,792900,237,2
7930,793000,231,2
7931,793100,231,1
7932,793200,231,2
7933,793300,229,3
7934,793400,242,4
7935,793500,240,2
7936,793600,236,4
7937,793700,241,5
7938,793800,244,4
7939,793900,234,4
7940,794000,240,3
7941,794100,238,3
7942,794200,235,2
7943,794300,238,3
7944,794400,240,4
7945,794500,239,4
7946,794600,245,3
7947,794700,244,4
7948,794800,243,4
7949,794900,243,4
7950,795000,240,4
7951,795100,240,2
7952,795200,246,4
7953,795300,237,2
7954,795400,239,4
7955,795500,241,2
7956,795600,241,5
7957,795700,242,4
7958,795800,243,3
7959,795900,244,4
7960,796000,245,2
7961,796100,236,2
7962,796200,244,1
7963,796300,244,3
7964,796400,246,4
7965,796500,244,4
7966,796600,245,1
7967,796700,242,2
7968,796800,246,5
7969,796900,244,5
7970,797000,245,4
7971,797100,247,3
7972,797200,243,2
7973,797300,244,3
7974,797400,244,3
7975,797500,245,2
7976,797600,241,2
7977,797700,243,2
7978,797800,242,3
7979,797900,242,1
7980,798000,243,4
7981,798100,246,2
7982,798200,247,0
7983,798300,247,4
7984,798400,246,6
7985,798500,242,2
7986,798600,243,2
7987,798700,246,4
7988,798800,245,1
7989,798900,245,0
7990,799000,244,2
7991,799100,245,3
7992,799200,244,4
7993,799300,244,7
7994,799400,244,5
7995,799500,245,4
7996,799600,245,4
7997,799700,246,5
7998,799800,246,6
7999,799900,246,7
8000,800000,247,9
8001,800100,245,9
8002,800200,244,8
8003,800300,238,6
8004,800400,245,2
8005,800500,245,3
8006,800600,234,4
8007,800700,242,2
8008,800800,243,3
8009,800900,246,0
8010,801000,248,1
8011,801100,244,2
8012,801200,243,0
8013,801300,247,4
8014,801400,247,1
8015,801500,247,8
8016,801600,245,4
8017,801700,251,3
8018,801800,251,4
8019,801900,251,0
8020,802000,248,3
8021,802100,246,3
8022,802200,246,2
8023,802300,245,2
8024,802400,239,4
8025,802500,240,4
8026,802600,241,4
8027,802700,226,6
8028,802800,239,5
8029,802900,248,1
8030,803000,246,5
8031,803100,238,2
8032,803200,249,4
8033,803300,248,4
8034,803400,249,2
8035,803500,248,0
8036,803600,248,0
8037,803700,245,1
8038,803800,248,2
8039,803900,245,0
8040,804000,248,3
8041,804100,249,3
8042,804200,248,2
8043,804300,250,2
8044,804400,247,2
8045,804500,249,4
8046,804600,248,2
8047,804700,248,4
8048,804800,248,2
8049,804900,248,5
8050,805000,248,1
8051,805100,247,2
8052,805200,247,3
8053,805300,237,2
8054,805400,245,3
8055,805500,246,4
8056,805600,246,4
8057,805700,246,3
8058,805800,246,3
8059,805900,246,4
8060,806000,246,3
8061,806100,247,4
8062,806200,246,3
8063,806300,246,4
8064,806400,244,3
8065,806500,243,5
8066,806600,243,1
8067,806700,246,4
8068,806800,247,2
8069,806900,249,3
8070,807000,247,4
8071,807100,246,0
8072,807200,246,2
8073,807300,251,3
8074,807400,247,3
8075,807500,246,1
8076,807600,244,3
8077,807700,245,5
8078,807800,246,7
8079,807900,245,3
8080,808000,244,5
8081,808100,242,3
8082,808200,245,2
8083,808300,246,3
8084,808400,247,3
8085,808500,248,4
8086,808600,249,2
8087,808700,246,4
8088,808800,245,5
8089,808900,249,1
8090,809000,250,1
8091,809100,245,0
8092,809200,248,2
8093,809300,247,3
8094,809400,248,0
8095,809500,247,0
8096,809600,250,0
8097,809700,247,0
8098,809800,254,0
8099,809900,255,0
8100,810000,254,1
8101,810100,254,0
8102,810200,248,1
8103,810300,248,0
8104,810400,248,0
8105,810500,248,0
8106,810600,247,1
8107,810700,248,0
8108,810800,248,0
8109,810900,249,0
8110,811000,255,0
8111,811100,254,0
8112,811200,255,3
8113,811300,245,0
8114,811400,243,3
8115,811500,255,1
8116,811600,244,1
8117,811700,242,1
8118,811800,243,2
8119,811900,244,2
8120,812000,246,1
8121,812100,242,2
8122,812200,243,4
8123,812300,244,1
8124,812400,245,3
8125,812500,245,1
8126,812600,246,0
8127,812700,246,2
8128,812800,247,3
8129,812900,247,1
8130,813000,244,3
8131,813100,234,7
8132,813200,231,5
8133,813300,231,3
8134,813400,246,0
8135,813500,242,4
8136,813600,233,6
8137,813700,240,8
8138,813800,243,7
8139,813900,237,8
8140,814000,237,4
8141,814100,242,7
8142,814200,242,1
8143,814300,247,0
8144,814400,247,0
8145,814500,246,1
8146,814600,240,0
8147,814700,230,0
8148,814800,231,1
8149,814900,229,1
8150,815000,241,4
8151,815100,226,1
8152,815200,228,2
8153,815300,215,3
8154,815400,223,1
8155,815500,224,7
8156,815600,229,9
8157,815700,224,7
8158,815800,232,7
8159,815900,230,7
8160,816000,241,0
8161,816100,238,8
8162,816200,245,10
8163,816300,245,8
8164,816400,244,4
8165,816500,243,7
8166,816600,247,9
8167,816700,242,10
8168,816800,245,9
8169,816900,246,4
8170,817000,246,5
8171,817100,246,5
8172,817200,243,3
8173,817300,242,8
8174,817400,242,4
8175,817500,236,6
8176,817600,243,2
8177,817700,242,2
8178,817800,245,5
8179,817900,245,1
8180,818000,243,1
8181,818100,245,4
8182,818200,245,2
8183,818300,240,0
8184,818400,237,5
8185,818500,236,0
8186,818600,241,0
8187,818700,238,0
8188,818800,238,3
8189,818900,241,3
8190,819000,242,4
8191,819100,243,4
8192,819200,242,2
8193,819300,241,4
8194,819400,238,3
8195,819500,234,3
8196,819600,237,3
8197,819700,237,1
8198,819800,236,0
8199,819900,236,3
8200,820000,237,2
8201,820100,237,2
8202,820200,238,2
8203,820300,238,1
8204,820400,237,3
8205,820500,235,3
8206,820600,235,2
8207,820700,235,2
8208,820800,235,2
8209,820900,235,3
8210,821000,234,12
8211,821100,244,0
8212,821200,245,6
8213,821300,249,3
8214,821400,247,7
8215,821500,248,6
8216,821600,242,4
8217,821700,244,9
8218,821800,247,10
8219,821900,248,10
8220,822000,246,10
8221,822100,248,7
8222,822200,249,4
8223,822300,248,2
8224,822400,248,3
8225,822500,243,14
8226,822600,242,8
8227,822700,219,6
8228,822800,226,2
8229,822900,221,2
8230,823000,224,1
8231,823100,221,8
8232,823200,222,6
8233,823300,224,8
8234,823400,228,5
8235,823500,236,7
8236,823600,226,3
8237,823700,225,3
8238,823800,226,4
8239,823900,225,4
8240,824000,228,4
8241,824100,228,1
8242,824200,222,0
8243,824300,227,0
8244,824400,226,0
8245,824500,230,3
8246,824600,230,3
8247,824700,228,5
8248,824800,237,11
8249,824900,243,11
8250,825000,240,7
8251,825100,238,6
8252,825200,240,4
8253,825300,236,16
8254,825400,234,10
8255,825500,239,9
8256,825600,241,5
8257,825700,242,5
8258,825800,242,4
8259,825900,244,11
8260,826000,244,6
8261,826100,242,2
8262,826200,243,0
8263,826300,245,0
8264,826400,245,4
8265,826500,239,8
8266,826600,241,11
8267,826700,237,0
8268,826800,230,0
8269,826900,231,0
8270,827000,234,1
8271,827100,233,5
8272,827200,238,5
8273,827300,237,4
8274,827400,234,4
8275,827500,237,5
8276,827600,235,3
8277,827700,234,1
8278,827800,236,0
8279,827900,229,1
8280,828000,230,1
8281,828100,228,0
8282,828200,235,0
8283,828300,236,0
8284,828400,231,1
8285,828500,233,1
8286,828600,233,2
8287,828700,235,2
8288,828800,240,2
8289,828900,240,0
8290,829000,237,2
8291,829100,228,5
8292,829200,224,0
8293,829300,223,0
8294,829400,226,0
8295,829500,228,10
8296,829600,224,5
8297,829700,226,8
8298,829800,226,5
8299,829900,222,4
8300,830000,234,3
8301,830100,226,5
8302,830200,227,4
8303,830300,224,5
8304,830400,234,4
8305,830500,228,4
8306,830600,230,1
8307,830700,220,4
8308,830800,233,9
8309,830900,240,7
8310,831000,242,6
8311,831100,242,8
8312,831200,235,1
8313,831300,235,4
8314,831400,230,5
8315,831500,230,0
8316,831600,231,0
8317,831700,228,3
8318,831800,229,1
8319,831900,240,0
8320,832000,241,0
8321,832100,237,0
8322,832200,245,0
8323,832300,238,1
8324,832400,238,0
8325,832500,240,0
8326,832600,234,0
8327,832700,236,0
8328,832800,236,0
8329,832900,234,0
8330,833000,236,1
8331,833100,231,1
8332,833200,241,0
8333,833300,233,3
8334,833400,231,4
8335,833500,231,0
8336,833600,241,5
8337,833700,238,5
8338,833800,241,7
8339,833900,242,8
8340,834000,244,2
8341,834100,241,5
8342,834200,243,5
8343,834300,249,7
8344,834400,245,9
8345,834500,245,8
8346,834600,245,8
8347,834700,245,9
8348,834800,246,9
8349,834900,243,9
8350,835000,244,7
8351,835100,243,6
8352,835200,243,7
8353,835300,227,9
8354,835400,225,5
8355,835500,229,5
8356,835600,223,1
8357,835700,223,1
8358,835800,239,0
8359,835900,237,0
8360,836000,236,0
8361,836100,238,0
8362,836200,230,2
8363,836300,221,0
8364,836400,231,0
8365,836500,227,4
8366,836600,230,8
8367,836700,231,7
8368,836800,226,8
8369,836900,227,10
8370,837000,227,6
8371,837100,230,7
8372,837200,235,4
8373,837300,235,7
8374,837400,234,7
8375,837500,230,5
8376,837600,231,5
8377,837700,233,5
8378,837800,230,4
8379,837900,227,1
8380,838000,230,4
8381,838100,226,1
8382,838200,225,2
8383,838300,227,1
8384,838400,230,0
8385,838500,227,3
8386,838600,236,0
8387,838700,235,3
8388,838800,238,2
8389,838900,235,0
8390,839000,241,0
8391,839100,238,3
8392,839200,236,0
8393,839300,241,5
8394,839400,228,5
8395,839500,228,7
8396,839600,227,3
8397,839700,235,1
8398,839800,237,0
8399,839900,238,4
8400,840000,231,4
8401,840100,227,5
8402,840200,230,0
8403,840300,228,0
8404,840400,243,0
8405,840500,241,2
8406,840600,230,3
8407,840700,228,2
8408,840800,227,3
8409,840900,226,9
8410,841000,230,5
8411,841100,231,0
8412,841200,238,1
8413,841300,238,3
8414,841400,238,9
8415,841500,223,0
8416,841600,226,7
8417,841700,236,7
8418,841800,234,6
8419,841900,233,5
8420,842000,236,7
8421,842100,241,2
8422,842200,241,11
8423,842300,243,11
8424,842400,242,2
8425,842500,243,12
8426,842600,243,10
8427,842700,238,9
8428,842800,239,12
8429,842900,242,2
8430,843000,228,4
8431,843100,231,7
8432,843200,236,1
8433,843300,242,5
8434,843400,237,2
8435,843500,228,0
8436,843600,236,5
8437,843700,222,4
8438,843800,226,5
8439,843900,221,5
8440,844000,230,6
8441,844100,234,4
8442,844200,238,0
8443,844300,230,6
8444,844400,234,0
8445,844500,233,2
8446,844600,239,0
8447,844700,235,0
8448,844800,234,0
8449,844900,233,0
8450,845000,237,0
8451,845100,236,0
8452,845200,237,0
8453,845300,236,1
8454,845400,238,0
8455,845500,238,0
8456,845600,237,0
8457,845700,241,0
8458,845800,237,2
8459,845900,239,1
8460,846000,236,0
8461,846100,228,0
8462,846200,234,1
8463,846300,229,0
8464,846400,238,0
8465,846500,231,0
8466,846600,233,0
8467,846700,231,0
8468,846800,237,0
8469,846900,233,3
8470,847000,234,0
8471,847100,227,0
8472,847200,228,1
8473,847300,233,0
8474,847400,231,3
8475,847500,226,3
8476,847600,241,1
8477,847700,232,1
8478,847800,233,1
8479,847900,237,2
8480,848000,222,0
8481,848100,220,14
8482,848200,240,10
8483,848300,252,7
8484,848400,255,13
8485,848500,255,13
8486,848600,255,10
8487,848700,255,3
8488,848800,255,8
8489,848900,255,3
8490,849000,255,4
8491,849100,255,8
8492,849200,255,10
8493,849300,255,8
8494,849400,255,2
8495,849500,223,20
8496,849600,226,16
8497,849700,255,16
8498,849800,255,18
8499,849900,255,14
8500,850000,255,9
8501,850100,255,13
8502,850200,255,1
8503,850300,255,1
8504,850400,255,1
8505,850500,255,1
8506,850600,255,4
8507,850700,255,3
8508,850800,255,9
8509,850900,255,8
8510,851000,255,2
8511,851100,255,8
8512,851200,255,5
8513,851300,255,4
8514,851400,255,9
8515,851500,255,6
8516,851600,255,6
8517,851700,255,7
8518,851800,255,2
8519,851900,255,8
8520,852000,255,3
8521,852100,255,1
8522,852200,255,1
8523,852300,255,0
8524,852400,255,0
8525,852500,255,0
8526,852600,255,0
8527,852700,255,0
8528,852800,255,0
8529,852900,255,0
8530,853000,255,0
8531,853100,255,0
8532,853200,255,0
8533,853300,255,0
