Trial;Subject;Color;Name;Stimulus;Start Time [ms];End Time [ms];Saccade Start [ms];Saccade Duration [ms];Saccade End [ms];StartPosition X;StartPosition Y;EndPosition X;EndPosition Y;Amplitude [°];Acceleration  Average [°/s²];Acceleration  Peak [°/s²];Deceleration  Peak [°/s²];Velocity  Average [°/s];Velocity  Peak [°/s];Peak Velocity at [%];Eye;Number;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;1730;66;1796;906.6;706.3;879.6;716.9;1.5;-;-;-;-;-;-;Binocular;1;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;2662;66;2728;788.4;648.8;805.2;751.7;5.0;-;-;-;-;-;-;Binocular;2;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;2828;66;2895;793.7;737.7;787.0;725.6;1.0;-;-;-;-;-;-;Binocular;3;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;2961;66;3028;765.6;745.1;756.0;800.1;4.5;-;-;-;-;-;-;Binocular;4;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;3094;99;3194;745.7;685.6;785.9;863.6;18.6;-;-;-;-;-;-;Binocular;5;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;3360;66;3427;816.1;654.6;864.4;726.3;7.9;-;-;-;-;-;-;Binocular;6;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;3660;99;3760;795.1;589.5;801.3;582.5;24.5;-;-;-;-;-;-;Binocular;7;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;3893;199;4092;815.9;535.2;753.1;575.7;21.5;-;-;-;-;-;-;Binocular;8;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;4458;66;4525;636.4;442.7;653.8;600.7;8.1;-;-;-;-;-;-;Binocular;9;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;4592;99;4691;630.5;579.5;605.1;524.4;3.5;-;-;-;-;-;-;Binocular;10;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;4825;66;4891;534.6;494.3;470.1;476.8;3.4;-;-;-;-;-;-;Binocular;11;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;5091;66;5157;417.9;465.4;405.4;473.3;1.3;-;-;-;-;-;-;Binocular;12;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;5324;99;5424;307.7;469.7;410.7;300.1;12.0;-;-;-;-;-;-;Binocular;13;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;6022;66;6089;504.0;507.6;594.6;602.7;6.3;-;-;-;-;-;-;Binocular;14;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;6355;66;6422;628.6;670.8;627.1;691.3;1.8;-;-;-;-;-;-;Binocular;15;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;6522;99;6621;619.9;642.8;618.5;608.2;2.0;-;-;-;-;-;-;Binocular;16;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;6854;66;6921;621.7;558.6;617.0;536.6;2.0;-;-;-;-;-;-;Binocular;17;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;7220;133;7354;623.6;522.1;562.9;499.4;2.9;-;-;-;-;-;-;Binocular;18;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;7586;66;7653;556.7;499.8;553.8;493.9;0.5;-;-;-;-;-;-;Binocular;19;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;7853;66;7919;543.8;467.4;543.6;459.3;0.6;-;-;-;-;-;-;Binocular;20;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;8019;66;8086;551.5;439.8;435.7;379.1;6.4;-;-;-;-;-;-;Binocular;21;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;8152;66;8219;430.6;363.8;449.7;362.9;1.2;-;-;-;-;-;-;Binocular;22;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;8485;66;8551;544.7;371.0;632.9;414.2;6.1;-;-;-;-;-;-;Binocular;23;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;9383;99;9483;626.2;398.7;626.8;390.3;0.6;-;-;-;-;-;-;Binocular;24;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;9816;99;9916;639.3;355.3;578.3;422.2;4.4;-;-;-;-;-;-;Binocular;25;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;10382;99;10481;576.4;425.4;571.6;412.2;1.1;-;-;-;-;-;-;Binocular;26;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;11646;66;11713;528.0;411.8;511.9;435.5;1.5;-;-;-;-;-;-;Binocular;27;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;11879;66;11946;510.4;456.5;492.8;444.8;1.0;-;-;-;-;-;-;Binocular;28;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;12012;166;12179;484.1;453.8;339.8;502.3;7.1;-;-;-;-;-;-;Binocular;29;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;12312;99;12412;341.6;511.5;355.6;508.1;0.9;-;-;-;-;-;-;Binocular;30;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;12611;66;12678;414.0;531.8;424.2;528.2;0.8;-;-;-;-;-;-;Binocular;31;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;12778;66;12844;444.5;531.2;516.7;537.8;3.9;-;-;-;-;-;-;Binocular;32;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;13743;66;13809;552.7;569.4;581.2;623.5;2.9;-;-;-;-;-;-;Binocular;33;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;14275;66;14342;586.3;650.0;585.1;640.6;0.6;-;-;-;-;-;-;Binocular;34;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;14508;99;14608;583.7;641.1;582.0;636.4;0.6;-;-;-;-;-;-;Binocular;35;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;16006;67;16073;568.5;756.0;562.6;812.4;4.2;-;-;-;-;-;-;Binocular;36;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;16172;67;16240;550.6;774.2;558.2;702.7;4.0;-;-;-;-;-;-;Binocular;37;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;16573;64;16638;951.6;316.9;906.1;349.4;4.9;-;-;-;-;-;-;Binocular;38;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;17636;66;17702;652.2;455.7;652.6;432.3;1.6;-;-;-;-;-;-;Binocular;39;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;17736;66;17802;663.9;396.5;627.8;415.2;2.5;-;-;-;-;-;-;Binocular;40;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;17869;66;17935;638.9;412.6;644.6;403.4;0.8;-;-;-;-;-;-;Binocular;41;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;18035;66;18102;662.4;411.0;673.0;407.9;0.6;-;-;-;-;-;-;Binocular;42;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;18568;66;18634;666.9;367.7;660.9;351.2;1.3;-;-;-;-;-;-;Binocular;43;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;18867;66;18934;624.4;289.2;628.0;263.4;1.7;-;-;-;-;-;-;Binocular;44;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;19000;66;19067;625.2;269.3;625.6;288.2;1.0;-;-;-;-;-;-;Binocular;45;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;19865;66;19932;624.2;1112.5;625.8;823.2;21.8;-;-;-;-;-;-;Binocular;46;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;19999;133;20132;617.2;866.8;604.8;878.5;21.3;-;-;-;-;-;-;Binocular;47;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;20398;66;20464;524.0;720.5;521.5;698.6;1.5;-;-;-;-;-;-;Binocular;48;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;20631;66;20697;509.3;625.8;537.0;650.2;1.8;-;-;-;-;-;-;Binocular;49;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;21529;67;21597;683.6;371.6;679.4;351.2;1.4;-;-;-;-;-;-;Binocular;50;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;21729;66;21795;659.4;336.9;654.0;328.5;0.8;-;-;-;-;-;-;Binocular;51;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;21895;66;21962;652.1;327.7;654.2;314.4;0.9;-;-;-;-;-;-;Binocular;52;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;22195;66;22261;655.9;-36.2;656.3;53.2;5.6;-;-;-;-;-;-;Binocular;53;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;22694;99;22794;798.1;906.4;750.4;778.4;7.9;-;-;-;-;-;-;Binocular;54;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;22927;99;23027;719.5;795.6;716.6;1093.0;16.0;-;-;-;-;-;-;Binocular;55;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;23126;99;23226;649.3;855.9;635.5;883.0;8.0;-;-;-;-;-;-;Binocular;56;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;23626;99;23725;595.0;785.7;663.7;1026.1;14.6;-;-;-;-;-;-;Binocular;57;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;23958;66;24025;688.1;803.7;688.0;811.7;0.6;-;-;-;-;-;-;Binocular;58;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;24058;66;24125;685.4;794.8;720.5;1210.9;20.0;-;-;-;-;-;-;Binocular;59;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;24324;99;24424;716.8;1093.2;677.6;796.3;15.9;-;-;-;-;-;-;Binocular;60;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;24458;99;24557;656.9;832.8;637.2;904.2;27.2;-;-;-;-;-;-;Binocular;61;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;24957;99;25057;648.9;800.9;657.4;1103.0;18.3;-;-;-;-;-;-;Binocular;62;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;25123;66;25190;647.3;882.2;647.9;759.6;10.6;-;-;-;-;-;-;Binocular;63;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;25289;133;25423;640.8;768.6;487.1;805.3;10.9;-;-;-;-;-;-;Binocular;64;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;26022;66;26088;530.9;655.0;524.0;634.0;1.5;-;-;-;-;-;-;Binocular;65;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;26221;66;26288;511.5;622.5;515.4;640.6;1.3;-;-;-;-;-;-;Binocular;66;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;26354;66;26421;530.6;648.2;539.6;626.5;1.6;-;-;-;-;-;-;Binocular;67;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;26521;66;26587;571.7;617.2;452.6;609.1;5.9;-;-;-;-;-;-;Binocular;68;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;26787;166;26953;574.7;585.1;350.2;575.3;31.5;-;-;-;-;-;-;Binocular;69;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;27153;132;27286;642.6;714.8;781.4;1514.2;50.4;-;-;-;-;-;-;Binocular;70;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;27353;133;27486;905.3;1367.4;847.1;1408.4;20.8;-;-;-;-;-;-;Binocular;71;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;27552;99;27652;819.8;1240.5;785.9;1091.5;9.4;-;-;-;-;-;-;Binocular;72;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;27752;99;27852;730.8;850.8;625.6;919.4;7.9;-;-;-;-;-;-;Binocular;73;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;28151;66;28218;684.5;860.2;688.0;825.9;2.0;-;-;-;-;-;-;Binocular;74;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;28251;66;28318;688.1;829.7;725.2;983.8;7.9;-;-;-;-;-;-;Binocular;75;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;28384;66;28451;698.2;929.9;674.8;858.4;4.3;-;-;-;-;-;-;Binocular;76;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;28584;66;28650;690.5;851.1;705.3;932.6;4.6;-;-;-;-;-;-;Binocular;77;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;28717;133;28850;717.9;1014.5;742.2;963.6;24.0;-;-;-;-;-;-;Binocular;78;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;29316;66;29382;766.1;1027.2;769.4;1056.4;2.2;-;-;-;-;-;-;Binocular;79;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;29549;66;29615;760.8;1095.6;756.1;1075.3;1.5;-;-;-;-;-;-;Binocular;80;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;29749;99;29848;721.7;988.8;618.8;596.0;19.9;-;-;-;-;-;-;Binocular;81;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;29948;133;30081;647.3;676.4;677.9;670.7;12.6;-;-;-;-;-;-;Binocular;82;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;30214;66;30281;666.0;804.0;669.7;872.6;5.2;-;-;-;-;-;-;Binocular;83;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;30314;66;30381;669.3;924.6;659.7;849.8;3.9;-;-;-;-;-;-;Binocular;84;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;30414;133;30547;651.7;734.6;672.0;826.8;23.5;-;-;-;-;-;-;Binocular;85;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;30813;99;30913;636.8;885.0;621.0;707.7;13.2;-;-;-;-;-;-;Binocular;86;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;31013;99;31113;634.7;725.6;648.1;672.4;14.6;-;-;-;-;-;-;Binocular;87;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;31213;66;31279;763.5;783.1;888.5;848.1;11.4;-;-;-;-;-;-;Binocular;88;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;31545;66;31612;913.7;810.3;823.6;947.4;8.3;-;-;-;-;-;-;Binocular;89;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;31845;66;31912;874.8;1190.2;896.1;1294.5;6.2;-;-;-;-;-;-;Binocular;90;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;33309;66;33376;680.3;248.4;580.9;194.5;5.9;-;-;-;-;-;-;Binocular;91;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;33941;133;34074;744.1;206.0;1489.2;17.5;119.5;-;-;-;-;-;-;Binocular;92;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;34174;66;34241;467.2;782.8;-368.3;979.3;57.3;-;-;-;-;-;-;Binocular;93;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;34274;66;34341;353.8;1014.8;1353.3;110.3;72.7;-;-;-;-;-;-;Binocular;94;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;34374;66;34440;668.3;569.7;305.7;1267.0;70.3;-;-;-;-;-;-;Binocular;95;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;34474;66;34540;1.8;921.5;287955.2;-492948.1;26405.0;-;-;-;-;-;-;Binocular;96;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;34574;66;34640;509.7;377.6;-2363.9;1728.3;179.7;-;-;-;-;-;-;Binocular;97;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;34773;66;34840;943.4;401.4;33.9;1902.5;112.8;-;-;-;-;-;-;Binocular;98;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;34906;66;34973;4388.4;4276.3;-43.2;-778.4;560.3;-;-;-;-;-;-;Binocular;99;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;35039;99;35139;484.0;1417.7;-67.5;957.4;33.3;-;-;-;-;-;-;Binocular;100;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;35173;66;35239;205.0;1895.4;1373.6;-523.6;172.8;-;-;-;-;-;-;Binocular;101;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;35272;66;35339;908.8;23.9;-438.4;1428.7;131.6;-;-;-;-;-;-;Binocular;102;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;35405;199;35605;1577.0;3608.4;851.3;430.5;816.2;-;-;-;-;-;-;Binocular;103;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;35638;66;35705;13580.5;6472.2;-122.9;960.4;1331.5;-;-;-;-;-;-;Binocular;104;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;35805;332;36138;1982.8;-4453.7;249.9;843.7;12617.9;-;-;-;-;-;-;Binocular;105;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;36171;66;36237;-40.8;1004.1;203.5;1359.6;35.2;-;-;-;-;-;-;Binocular;106;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;36271;66;36337;4402.5;-3479.0;277.0;1381.3;585.4;-;-;-;-;-;-;Binocular;107;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;36370;66;36437;986.0;2516.2;-70.4;2299.0;73.0;-;-;-;-;-;-;Binocular;108;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;36470;66;36537;-83.8;2345.1;-361.9;794.3;111.1;-;-;-;-;-;-;Binocular;109;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;36604;66;36670;703.6;647.2;869.4;1455.7;50.3;-;-;-;-;-;-;Binocular;110;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;36703;199;36903;681.2;839.9;1033.6;-403.9;250.8;-;-;-;-;-;-;Binocular;111;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;36969;66;37036;4296.9;-3307.6;-125.5;9926.6;899.1;-;-;-;-;-;-;Binocular;112;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;37103;66;37169;8367.4;10988.5;-3456.3;5704.7;1187.7;-;-;-;-;-;-;Binocular;113;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;37335;66;37402;944.0;783.2;-42268.0;4708.4;2126.3;-;-;-;-;-;-;Binocular;114;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;37469;66;37535;-338.4;1998.8;-22829.4;18487.5;1366.4;-;-;-;-;-;-;Binocular;115;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;37568;66;37635;-1183.6;5165.1;953.4;747.7;342.8;-;-;-;-;-;-;Binocular;116;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;37668;66;37735;-5455.7;-6515.8;2846.2;200.6;980.1;-;-;-;-;-;-;Binocular;117;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;37835;66;37901;963.4;926.5;536.6;1552.7;36.7;-;-;-;-;-;-;Binocular;118;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;38001;66;38068;536.0;1550.5;-7717.8;-7441.7;596.1;-;-;-;-;-;-;Binocular;119;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;38134;66;38201;516.7;1526.1;-8478.3;-9105.5;644.4;-;-;-;-;-;-;Binocular;120;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;38267;66;38334;1692.2;10387.9;-1522.1;-958.4;611.7;-;-;-;-;-;-;Binocular;121;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;38467;66;38534;173.1;1762.3;746.4;507.0;126.0;-;-;-;-;-;-;Binocular;122;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;38633;199;38833;-838.8;634.6;-5825.0;-6403.3;1062.0;-;-;-;-;-;-;Binocular;123;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;38899;66;38966;-9557.0;-9068.3;1031.1;968.5;879.0;-;-;-;-;-;-;Binocular;124;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;39033;133;39166;889.1;579.8;-2083.7;-3851.0;508.1;-;-;-;-;-;-;Binocular;125;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;39199;133;39332;-3590.2;-4701.9;1184.2;955.7;902.9;-;-;-;-;-;-;Binocular;126;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;39399;66;39465;-4995.4;-5037.6;453.0;1922.7;805.6;-;-;-;-;-;-;Binocular;127;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;39565;199;39765;599.7;1140.9;1406.6;823.8;1018.4;-;-;-;-;-;-;Binocular;128;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;39865;66;39931;272.1;471.5;-816.6;2300.0;126.4;-;-;-;-;-;-;Binocular;129;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;39964;199;40164;646.8;1348.1;694.7;828.4;637.5;-;-;-;-;-;-;Binocular;130;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;40231;66;40297;1447.1;-1622.2;735.8;2137.5;348.0;-;-;-;-;-;-;Binocular;131;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;40330;133;40463;859.1;1844.1;683.0;723.1;455.7;-;-;-;-;-;-;Binocular;132;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;40530;66;40597;688.5;1029.4;653.7;804.2;11.3;-;-;-;-;-;-;Binocular;133;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;40630;66;40696;641.7;779.5;784.6;1243.0;22.6;-;-;-;-;-;-;Binocular;134;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;40763;133;40896;3265.7;1474.3;665.4;358.7;241.8;-;-;-;-;-;-;Binocular;135;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;40996;99;41096;652.7;384.7;177.9;1962.2;77.6;-;-;-;-;-;-;Binocular;136;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;41129;66;41196;530.5;675.2;398.4;8609.6;373.5;-;-;-;-;-;-;Binocular;137;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;41295;132;41428;3940.6;1373.1;1870.7;1176.5;749.2;-;-;-;-;-;-;Binocular;138;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;41462;66;41528;4325.4;1904.7;-1577.4;1138.9;392.0;-;-;-;-;-;-;Binocular;139;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;41562;133;41695;317.7;1303.2;-299.0;177.6;478.9;-;-;-;-;-;-;Binocular;140;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;41761;66;41828;1587.6;1084.0;-636.1;-715.1;208.4;-;-;-;-;-;-;Binocular;141;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;41928;66;41994;-648.2;1295.9;267.3;65.4;137.3;-;-;-;-;-;-;Binocular;142;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;42061;133;42194;263.9;586.2;815.0;927.9;131.6;-;-;-;-;-;-;Binocular;143;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;42227;99;42327;-269.5;155.6;642.7;993.1;461.9;-;-;-;-;-;-;Binocular;144;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;42427;99;42527;654.9;729.3;603.2;1825.4;91.1;-;-;-;-;-;-;Binocular;145;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;42593;132;42726;732.6;1949.1;-3143.6;-8374.4;34931.4;-;-;-;-;-;-;Binocular;146;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;42760;66;42826;-61019.4;-330534.2;-1636.4;-6511.2;30216.4;-;-;-;-;-;-;Binocular;147;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;42859;133;42992;-3041.1;-8062.5;720.4;1215.5;596.4;-;-;-;-;-;-;Binocular;148;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;43126;66;43192;7623.1;10504.8;659.4;1213.5;1046.6;-;-;-;-;-;-;Binocular;149;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;43259;66;43325;-18700.0;-99965.7;43778.6;241417.4;20725.8;-;-;-;-;-;-;Binocular;150;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;43358;66;43425;-7113.5;-36499.4;343.8;4213.8;3442.3;-;-;-;-;-;-;Binocular;151;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;43492;66;43558;637.6;2644.9;-12735.2;-70197.7;3571.7;-;-;-;-;-;-;Binocular;152;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;43591;66;43658;2943.4;3108.4;-2666.6;-1506.5;564.7;-;-;-;-;-;-;Binocular;153;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;43758;66;43824;-920.1;27.4;233.5;1465.9;163.8;-;-;-;-;-;-;Binocular;154;
