Trial;Subject;Color;Name;Stimulus;Start Time [ms];End Time [ms];Fixation Start [ms];Fixation Duration [ms];Fixation End [ms];Position X;Position Y;Average Pupil Size [px] X;Average Pupil Size [px] Y;Average Pupil Diameter [mm];Dispersion X;Dispersion Y;Eye;Number;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;132;1564;1697;901.3;693.7;99.0;90.1;4.4;26.0;29.0;Binocular;1;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;1796;865;2662;818.4;674.5;101.3;91.6;4.4;72.0;110.0;Binocular;2;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;2728;99;2828;800.1;749.7;103.7;97.0;4.4;6.0;10.0;Binocular;3;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;2895;66;2961;780.0;708.8;104.0;96.0;4.4;2.0;8.0;Binocular;4;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;3194;166;3360;782.1;760.1;103.0;88.0;4.3;3.0;82.0;Binocular;5;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;3427;166;3593;858.5;707.2;101.6;91.8;4.4;16.0;49.0;Binocular;6;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;3760;133;3893;870.6;609.9;100.3;84.5;4.3;71.0;99.0;Binocular;7;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;4092;365;4458;686.8;472.0;103.3;81.9;4.4;111.0;149.0;Binocular;8;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;4525;66;4592;642.1;596.1;107.0;93.0;4.5;7.0;7.0;Binocular;9;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;4691;133;4825;563.8;497.4;108.0;91.8;4.6;45.0;11.0;Binocular;10;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;4891;199;5091;439.3;453.4;108.7;87.8;4.6;23.0;11.0;Binocular;11;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;5157;166;5324;368.7;467.2;109.6;88.0;4.6;63.0;9.0;Binocular;12;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;5424;66;5490;404.0;293.4;108.5;87.5;4.6;5.0;2.0;Binocular;13;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;5889;133;6022;491.6;505.1;112.5;98.3;4.8;14.0;3.0;Binocular;14;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;6089;266;6355;630.8;690.5;114.3;100.3;4.8;6.0;33.0;Binocular;15;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;6422;99;6522;622.7;662.5;115.0;100.7;4.8;5.0;23.0;Binocular;16;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;6621;232;6854;622.9;589.5;114.1;98.7;4.8;8.0;17.0;Binocular;17;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;6921;299;7220;619.6;526.6;114.7;95.4;4.8;7.0;6.0;Binocular;18;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;7354;232;7586;560.8;500.5;114.7;97.1;4.8;4.0;3.0;Binocular;19;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;7653;199;7853;544.6;483.9;115.2;95.5;4.9;10.0;21.0;Binocular;20;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;7919;99;8019;550.4;451.0;116.0;92.0;4.9;2.0;8.0;Binocular;21;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;8086;66;8152;430.6;369.9;114.0;85.0;4.8;1.0;0.0;Binocular;22;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;8219;266;8485;487.3;361.3;115.3;86.5;4.9;53.0;6.0;Binocular;23;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;8551;832;9383;629.8;414.5;115.3;87.5;4.9;8.0;24.0;Binocular;24;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;9483;332;9816;642.1;359.3;114.2;82.6;4.8;8.0;17.0;Binocular;25;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;9916;465;10382;577.3;441.5;115.9;92.9;4.9;6.0;15.0;Binocular;26;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;10481;1164;11646;549.6;394.9;117.9;90.3;4.9;42.0;20.0;Binocular;27;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;11713;166;11879;512.5;454.1;118.0;97.8;5.0;3.0;5.0;Binocular;28;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;11946;66;12012;486.7;453.4;117.5;95.5;5.0;1.0;1.0;Binocular;29;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;12179;133;12312;340.0;506.1;115.3;96.0;4.8;5.0;7.0;Binocular;30;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;12412;199;12611;409.2;534.5;117.5;102.5;4.9;20.0;12.0;Binocular;31;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;12678;99;12778;430.4;530.1;118.0;101.3;5.0;3.0;1.0;Binocular;32;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;12844;898;13743;545.6;552.5;120.3;106.7;5.1;32.0;30.0;Binocular;33;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;13809;465;14275;585.9;638.3;120.8;109.5;5.1;4.0;22.0;Binocular;34;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;14342;166;14508;584.6;642.9;120.8;109.8;5.1;0.0;5.0;Binocular;35;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;14608;632;15240;585.9;642.4;122.1;110.0;5.2;11.0;33.0;Binocular;36;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;15606;399;16006;575.8;698.6;122.8;113.0;5.1;26.0;54.0;Binocular;37;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;16073;98;16172;558.1;805.4;125.7;119.7;5.2;5.0;34.0;Binocular;38;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;16671;99;16771;874.8;416.5;114.0;81.3;5.0;6.0;38.0;Binocular;39;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;17403;233;17636;632.0;453.9;119.7;95.1;5.1;45.0;23.0;Binocular;40;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;17802;66;17869;631.5;414.4;117.5;90.0;5.0;3.0;1.0;Binocular;41;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;17935;99;18035;654.8;409.2;115.3;88.0;5.0;8.0;3.0;Binocular;42;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;18102;465;18568;671.9;387.8;112.9;83.9;4.9;24.0;56.0;Binocular;43;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;18634;233;18867;632.9;329.4;112.3;79.7;4.8;29.0;50.0;Binocular;44;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;18934;66;19000;627.6;269.7;110.0;72.5;4.5;3.0;3.0;Binocular;45;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;19067;365;19433;618.6;299.6;110.8;77.8;4.8;8.0;21.0;Binocular;46;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;19766;66;19832;638.2;774.5;109.0;101.0;4.6;6.0;25.0;Binocular;47;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;19932;66;19999;621.4;874.4;113.0;111.5;4.6;4.0;11.0;Binocular;48;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;20132;266;20398;561.1;735.4;112.5;102.1;4.6;79.0;81.0;Binocular;49;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;20464;166;20631;513.1;648.1;112.8;104.4;4.7;8.0;49.0;Binocular;50;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;20697;166;20864;541.0;660.7;113.8;105.8;4.8;6.0;4.0;Binocular;51;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;21264;265;21529;697.6;372.7;107.3;78.5;4.6;55.0;87.0;Binocular;52;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;21597;132;21729;669.4;335.4;100.8;73.5;4.3;10.0;14.0;Binocular;53;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;21795;99;21895;652.9;333.1;101.7;75.0;4.4;2.0;7.0;Binocular;54;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;21962;232;22195;662.2;201.1;101.6;67.0;4.3;8.0;316.0;Binocular;55;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;22794;133;22927;737.6;771.9;109.5;102.0;4.6;10.0;42.0;Binocular;56;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;23027;99;23126;665.6;826.4;110.0;101.7;4.6;18.0;46.0;Binocular;57;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;23226;399;23626;612.2;822.3;112.7;106.4;4.7;31.0;97.0;Binocular;58;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;23725;232;23958;690.8;802.3;113.9;110.7;4.8;6.0;10.0;Binocular;59;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;24125;199;24324;712.1;1071.2;116.2;109.2;4.9;9.0;51.0;Binocular;60;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;24557;399;24957;628.2;713.7;115.9;105.6;4.9;25.0;111.0;Binocular;61;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;25057;66;25123;649.1;1026.2;119.0;112.5;4.9;1.0;75.0;Binocular;62;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;25190;99;25289;647.8;717.5;116.0;104.0;5.0;3.0;14.0;Binocular;63;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;25423;598;26022;507.3;708.0;117.1;112.2;4.9;48.0;111.0;Binocular;64;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;26088;133;26221;510.0;616.4;115.8;105.5;4.9;11.0;7.0;Binocular;65;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;26288;66;26354;521.7;652.3;116.5;109.0;4.9;2.0;5.0;Binocular;66;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;26421;99;26521;554.9;623.0;116.0;105.7;4.9;16.0;8.0;Binocular;67;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;26587;199;26787;508.3;579.7;114.8;103.2;4.9;84.0;22.0;Binocular;68;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;26953;199;27153;474.4;548.3;114.5;100.2;4.9;223.0;40.0;Binocular;69;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;27286;66;27353;959.7;1518.6;119.0;96.5;5.4;46.0;114.0;Binocular;70;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;27486;66;27552;842.5;1348.7;125.5;91.0;5.3;9.0;119.0;Binocular;71;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;27652;99;27752;757.5;946.1;125.7;118.3;5.2;26.0;125.0;Binocular;72;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;27852;299;28151;653.0;859.1;127.8;120.6;5.2;48.0;58.0;Binocular;73;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;28318;66;28384;708.1;896.3;125.0;108.0;5.2;3.0;40.0;Binocular;74;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;28451;133;28584;670.8;842.6;126.0;109.3;5.2;6.0;36.0;Binocular;75;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;28650;66;28717;715.6;980.6;126.0;108.5;5.3;1.0;23.0;Binocular;76;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;28850;465;29316;744.5;994.3;128.6;122.1;5.2;31.0;39.0;Binocular;77;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;29382;166;29549;766.6;1077.9;130.2;121.6;5.3;6.0;20.0;Binocular;78;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;29615;133;29749;737.5;1037.3;130.5;121.5;5.3;20.0;54.0;Binocular;79;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;29848;99;29948;624.3;579.8;125.0;102.3;5.2;18.0;65.0;Binocular;80;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;30081;132;30214;671.3;714.6;125.8;108.8;5.3;12.0;88.0;Binocular;81;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;30547;66;30614;667.0;802.7;127.5;114.5;5.2;9.0;48.0;Binocular;82;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;30913;99;31013;622.9;686.1;125.7;110.0;5.3;10.0;13.0;Binocular;83;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;31113;99;31213;655.8;738.5;128.0;118.3;5.3;7.0;58.0;Binocular;84;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;31279;266;31545;885.0;802.6;118.6;110.8;5.4;34.0;61.0;Binocular;85;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;31612;232;31845;826.0;1077.2;122.1;115.0;5.2;57.0;162.0;Binocular;86;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;33143;166;33309;731.0;287.5;123.8;76.0;4.8;78.0;49.0;Binocular;87;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;33775;166;33941;655.5;157.0;122.8;71.4;4.9;111.0;18.0;Binocular;88;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;34973;66;35039;445.4;1415.0;65.5;37.0;1.3;73.0;4.0;Binocular;89;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;40896;99;40996;659.6;374.4;0.0;0.0;0.0;10.0;24.0;Binocular;90;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;42327;66;42394;643.9;735.5;53.5;39.5;3.8;66.0;110.0;Binocular;91;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;44124;66;44190;717.0;1766.7;77.0;35.0;5.8;43.0;16.0;Binocular;92;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;46819;66;46886;382.1;1570.9;0.0;0.0;0.0;15.0;12.0;Binocular;93;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;47418;66;47485;134.0;1654.5;34.5;21.0;3.4;56.0;101.0;Binocular;94;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;48383;99;48483;1164.5;608.9;102.0;91.0;5.0;144.0;155.0;Binocular;95;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;49049;99;49149;1131.6;433.8;101.3;77.7;5.1;64.0;8.0;Binocular;96;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;49548;99;49648;940.8;484.7;111.3;84.7;5.2;35.0;6.0;Binocular;97;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;49714;66;49781;1000.9;498.0;109.0;84.5;5.1;10.0;1.0;Binocular;98;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;49881;99;49980;974.2;542.2;109.7;87.7;5.2;3.0;9.0;Binocular;99;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;50014;66;50080;993.6;697.1;108.5;92.5;5.1;12.0;271.0;Binocular;100;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;51045;99;51145;749.3;476.3;116.3;89.0;5.1;13.0;109.0;Binocular;101;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;51245;199;51445;318.7;167.6;110.0;88.3;4.8;18.0;137.0;Binocular;102;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;51644;99;51744;951.4;492.8;112.3;85.7;5.2;2.0;4.0;Binocular;103;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;51911;232;52143;972.2;527.6;110.0;86.4;5.2;63.0;81.0;Binocular;104;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;52210;66;52277;1245.8;885.2;94.5;100.5;5.2;95.0;92.0;Binocular;105;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;52343;266;52609;1088.0;661.2;101.6;92.0;5.0;191.0;201.0;Binocular;106;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;52809;199;53009;621.8;647.9;110.5;99.2;4.8;131.0;246.0;Binocular;107;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;53075;266;53341;675.1;782.0;115.0;107.8;4.9;135.0;121.0;Binocular;108;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;54074;133;54207;506.1;448.8;117.5;91.5;5.0;110.0;36.0;Binocular;109;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;54340;99;54439;759.1;463.9;115.3;87.3;5.0;8.0;16.0;Binocular;110;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;54972;66;55038;627.4;729.3;116.0;109.5;4.9;24.0;21.0;Binocular;111;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;55105;66;55172;551.2;837.6;116.0;113.0;4.8;30.0;69.0;Binocular;112;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;55371;66;55438;370.6;805.1;106.0;106.0;4.8;96.0;55.0;Binocular;113;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;55937;199;56137;908.3;662.7;95.3;86.0;4.4;258.0;89.0;Binocular;114;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;56636;232;56869;604.0;225.2;108.3;73.3;4.8;146.0;72.0;Binocular;115;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;57268;99;57368;928.3;583.2;110.0;91.7;5.0;109.0;60.0;Binocular;116;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;57434;99;57534;738.9;544.4;117.3;95.0;5.1;84.0;92.0;Binocular;117;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;57601;232;57834;967.4;814.3;107.6;106.9;5.2;218.0;156.0;Binocular;118;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;57900;66;57967;728.4;725.8;121.5;110.0;5.2;14.0;13.0;Binocular;119;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;58366;199;58566;756.4;429.5;115.2;86.8;5.0;60.0;38.0;Binocular;120;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;58765;133;58899;865.6;635.6;112.5;97.3;5.0;41.0;50.0;Binocular;121;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;58965;66;59032;848.4;661.5;114.0;100.0;5.0;19.0;23.0;Binocular;122;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;59265;66;59331;1010.1;462.7;108.5;79.5;5.1;62.0;8.0;Binocular;123;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;59897;199;60096;707.0;762.4;117.0;109.8;5.0;306.0;302.0;Binocular;124;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;60695;66;60762;466.2;198.2;101.0;74.0;4.4;35.0;17.0;Binocular;125;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;60862;99;60962;647.6;373.1;107.7;79.3;4.6;40.0;27.0;Binocular;126;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;61028;99;61128;696.5;453.5;111.3;87.7;4.7;19.0;45.0;Binocular;127;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;61228;299;61527;930.0;681.6;110.1;94.9;5.0;144.0;90.0;Binocular;128;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;61594;99;61694;1047.9;648.8;109.7;88.3;5.1;40.0;55.0;Binocular;129;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;62060;66;62126;667.0;472.9;120.5;94.0;5.0;36.0;3.0;Binocular;130;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;62293;66;62359;1040.5;647.8;113.0;97.0;5.4;19.0;6.0;Binocular;131;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;62626;332;62958;530.3;543.0;121.3;107.1;5.1;224.0;261.0;Binocular;132;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;63091;232;63324;655.8;446.0;111.1;87.1;4.8;54.0;95.0;Binocular;133;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;63391;99;63491;621.4;392.7;105.7;82.0;4.7;13.0;0.0;Binocular;134;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;63557;133;63690;686.8;403.0;101.8;76.0;4.4;65.0;36.0;Binocular;135;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;63890;365;64256;490.8;236.6;102.5;65.7;4.4;193.0;74.0;Binocular;136;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;64323;99;64422;525.0;180.1;114.0;61.0;4.6;2.0;6.0;Binocular;137;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;64855;66;64922;439.1;-53.8;111.5;53.0;4.4;12.0;13.0;Binocular;138;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;66785;66;66852;314.4;-50.6;102.0;48.5;3.9;30.0;56.0;Binocular;139;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;67318;99;67417;343.3;-318.0;43.3;21.7;0.0;50.0;122.0;Binocular;140;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;68382;66;68449;423.4;262.4;104.5;63.5;4.5;31.0;39.0;Binocular;141;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;68515;365;68881;634.9;436.9;109.6;82.6;4.7;123.0;94.0;Binocular;142;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;68981;166;69148;691.5;473.5;112.4;81.4;4.8;10.0;3.0;Binocular;143;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;69247;366;69614;728.1;481.9;115.2;82.6;4.8;12.0;21.0;Binocular;144;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;69780;99;69880;699.4;469.0;116.0;85.0;4.9;6.0;16.0;Binocular;145;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;70279;133;70412;572.5;575.0;122.3;75.8;4.9;20.0;27.0;Binocular;146;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;70911;99;71011;348.5;195.3;114.7;58.0;5.1;33.0;46.0;Binocular;147;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;71577;99;71677;629.1;306.9;32.3;25.0;2.8;3.0;5.0;Binocular;148;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;72043;99;72143;585.6;675.4;66.0;28.7;5.3;32.0;40.0;Binocular;149;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;72209;99;72309;503.9;654.1;83.0;37.3;5.0;34.0;53.0;Binocular;150;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;72409;266;72675;588.8;744.4;116.9;57.4;4.4;35.0;74.0;Binocular;151;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;72775;233;73008;607.5;776.4;123.9;64.4;4.9;48.0;25.0;Binocular;152;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;73074;199;73274;662.2;808.6;123.5;63.0;4.9;9.0;19.0;Binocular;153;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;73407;166;73573;729.2;917.7;118.4;62.2;4.0;20.0;38.0;Binocular;154;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;73640;166;73806;734.8;906.0;56.2;31.6;0.0;8.0;24.0;Binocular;155;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;73873;99;73973;721.6;875.8;78.0;45.3;2.4;9.0;5.0;Binocular;156;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;74372;99;74472;666.8;157.1;111.0;56.3;3.9;23.0;155.0;Binocular;157;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;75703;299;76003;745.8;660.1;114.9;80.6;4.7;58.0;44.0;Binocular;158;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;76069;99;76169;615.2;576.7;108.7;84.3;4.5;41.0;91.0;Binocular;159;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;76235;199;76435;596.8;516.7;107.7;86.7;4.6;110.0;39.0;Binocular;160;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;76502;299;76801;814.8;577.2;109.9;89.4;4.9;244.0;183.0;Binocular;161;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;76934;199;77134;540.3;378.3;112.2;88.8;4.8;278.0;217.0;Binocular;162;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;77234;99;77334;620.7;653.7;118.3;106.0;5.0;7.0;11.0;Binocular;163;
Trial001;wendy-1-unified;Coral;wendy;wendy-1-recording.avi;0;4414932;77899;199;78099;655.1;738.8;120.3;113.2;5.1;155.0;85.0;Binocular;164;
