Trial;Subject;Color;Name;Stimulus;Start Time [ms];End Time [ms];Saccade Start [ms];Saccade Duration [ms];Saccade End [ms];StartPosition X;StartPosition Y;EndPosition X;EndPosition Y;Amplitude [°];Acceleration  Average [°/s²];Acceleration  Peak [°/s²];Deceleration  Peak [°/s²];Velocity  Average [°/s];Velocity  Peak [°/s];Peak Velocity at [%];Eye;Number;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;0;133;133;1188.5;847.5;1265.7;886.8;24.7;-;-;-;-;-;-;Binocular;1;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;365;66;432;941.0;847.2;952.1;774.3;5.4;-;-;-;-;-;-;Binocular;2;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;598;99;698;913.3;761.7;881.5;715.3;4.7;-;-;-;-;-;-;Binocular;3;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;865;66;931;874.0;714.6;869.0;719.1;0.3;-;-;-;-;-;-;Binocular;4;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;1031;99;1131;855.3;729.9;870.1;730.4;0.8;-;-;-;-;-;-;Binocular;5;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;1331;66;1397;914.7;732.9;922.9;730.3;0.6;-;-;-;-;-;-;Binocular;6;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;1630;99;1730;935.0;753.5;914.5;755.3;1.3;-;-;-;-;-;-;Binocular;7;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;1796;66;1863;894.4;757.3;935.6;796.9;2.9;-;-;-;-;-;-;Binocular;8;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2163;66;2229;875.7;800.6;938.4;836.9;3.4;-;-;-;-;-;-;Binocular;9;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2495;99;2595;930.6;827.9;793.4;848.3;6.6;-;-;-;-;-;-;Binocular;10;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2895;99;2994;803.7;821.6;856.6;892.4;5.5;-;-;-;-;-;-;Binocular;11;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;3127;66;3194;889.6;804.7;793.5;787.3;8.0;-;-;-;-;-;-;Binocular;12;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;3227;99;3327;763.2;774.3;900.2;999.1;13.2;-;-;-;-;-;-;Binocular;13;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;4192;66;4259;548.1;851.7;551.4;858.4;0.5;-;-;-;-;-;-;Binocular;14;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;4592;99;4691;592.5;900.6;332.5;1051.2;14.4;-;-;-;-;-;-;Binocular;15;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;4825;66;4891;351.7;1061.1;361.7;1059.8;0.7;-;-;-;-;-;-;Binocular;16;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;4958;66;5024;370.1;1070.3;353.5;1124.5;2.9;-;-;-;-;-;-;Binocular;17;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;5091;66;5157;371.8;1093.3;382.6;1033.5;3.3;-;-;-;-;-;-;Binocular;18;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;5690;66;5756;673.5;499.4;894.6;468.5;16.4;-;-;-;-;-;-;Binocular;19;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;5856;66;5923;1412.8;487.9;1269.1;518.3;8.0;-;-;-;-;-;-;Binocular;20;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;6821;66;6888;635.0;536.9;345.1;822.3;19.4;-;-;-;-;-;-;Binocular;21;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;7087;66;7154;373.1;682.3;387.4;662.2;1.4;-;-;-;-;-;-;Binocular;22;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;7254;66;7320;403.3;646.4;430.1;620.6;1.9;-;-;-;-;-;-;Binocular;23;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;7420;133;7553;455.4;601.5;497.2;674.9;10.0;-;-;-;-;-;-;Binocular;24;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;8152;99;8252;265.4;648.8;110.5;919.0;21.5;-;-;-;-;-;-;Binocular;25;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;8551;66;8618;291.5;837.7;297.2;825.5;0.8;-;-;-;-;-;-;Binocular;26;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;9350;66;9417;554.6;863.1;534.3;921.3;3.9;-;-;-;-;-;-;Binocular;27;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;9583;133;9716;504.8;848.5;526.8;1035.1;8.9;-;-;-;-;-;-;Binocular;28;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;9916;66;9982;510.4;987.2;515.8;966.8;1.6;-;-;-;-;-;-;Binocular;29;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;10116;133;10249;605.3;899.1;1014.9;889.1;41.2;-;-;-;-;-;-;Binocular;30;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;10715;66;10781;703.6;629.9;699.2;611.3;1.5;-;-;-;-;-;-;Binocular;31;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;10848;66;10914;722.5;602.0;774.5;623.5;4.3;-;-;-;-;-;-;Binocular;32;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;11147;66;11214;756.1;583.5;744.5;583.2;1.0;-;-;-;-;-;-;Binocular;33;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;11447;66;11513;750.6;626.6;752.2;634.3;0.5;-;-;-;-;-;-;Binocular;34;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;11580;66;11646;765.8;645.5;866.0;678.1;5.4;-;-;-;-;-;-;Binocular;35;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;11946;66;12012;846.7;643.2;781.8;622.0;5.6;-;-;-;-;-;-;Binocular;36;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;12611;66;12678;818.0;604.5;761.8;572.8;3.2;-;-;-;-;-;-;Binocular;37;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;12844;99;12944;778.7;579.4;845.8;621.5;3.9;-;-;-;-;-;-;Binocular;38;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;13210;66;13277;842.1;629.0;802.6;660.9;2.5;-;-;-;-;-;-;Binocular;39;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;14142;66;14209;832.1;628.1;774.2;698.7;4.2;-;-;-;-;-;-;Binocular;40;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;15040;66;15107;840.6;627.1;838.8;620.4;0.4;-;-;-;-;-;-;Binocular;41;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;15373;66;15440;826.4;617.2;923.9;731.2;7.1;-;-;-;-;-;-;Binocular;42;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;15539;66;15606;913.2;723.9;907.7;712.7;0.9;-;-;-;-;-;-;Binocular;43;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;15739;66;15806;883.2;712.1;929.7;763.1;3.5;-;-;-;-;-;-;Binocular;44;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;16005;99;16105;896.0;757.0;880.3;741.4;1.3;-;-;-;-;-;-;Binocular;45;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;16238;66;16305;854.4;709.5;846.4;702.3;0.8;-;-;-;-;-;-;Binocular;46;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;17303;66;17370;794.7;667.1;810.2;674.5;1.0;-;-;-;-;-;-;Binocular;47;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;17503;66;17569;831.0;662.5;839.1;674.9;1.2;-;-;-;-;-;-;Binocular;48;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;17636;66;17703;846.7;695.9;854.8;764.4;3.7;-;-;-;-;-;-;Binocular;49;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;17869;99;17969;873.4;785.4;882.9;785.6;0.6;-;-;-;-;-;-;Binocular;50;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;18135;99;18235;973.8;827.9;987.3;851.2;8.9;-;-;-;-;-;-;Binocular;51;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;18268;66;18335;1011.2;825.5;954.5;674.3;8.8;-;-;-;-;-;-;Binocular;52;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;18401;66;18468;949.6;622.4;969.6;890.8;13.2;-;-;-;-;-;-;Binocular;53;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;18501;66;18568;956.5;999.3;903.5;858.0;9.2;-;-;-;-;-;-;Binocular;54;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;18634;66;18701;882.9;787.8;867.2;737.9;3.9;-;-;-;-;-;-;Binocular;55;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;18734;99;18834;864.8;687.7;855.3;736.3;21.2;-;-;-;-;-;-;Binocular;56;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;19033;133;19167;805.5;668.9;950.2;747.9;10.1;-;-;-;-;-;-;Binocular;57;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;19200;66;19266;954.8;816.2;916.9;737.8;7.2;-;-;-;-;-;-;Binocular;58;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;19666;66;19732;847.2;662.9;926.7;519.2;12.0;-;-;-;-;-;-;Binocular;59;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;19833;65;19899;875.5;538.0;895.8;492.4;2.5;-;-;-;-;-;-;Binocular;60;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;20099;66;20165;778.3;564.8;761.7;584.7;1.7;-;-;-;-;-;-;Binocular;61;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;21396;66;21463;839.5;817.4;835.5;805.5;0.7;-;-;-;-;-;-;Binocular;62;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;21529;66;21596;834.7;806.7;918.1;823.1;4.5;-;-;-;-;-;-;Binocular;63;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;22062;133;22195;750.3;558.6;759.6;588.6;1.8;-;-;-;-;-;-;Binocular;64;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;22295;66;22361;738.5;748.6;736.2;895.7;13.5;-;-;-;-;-;-;Binocular;65;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;22727;66;22794;712.8;876.2;706.9;892.0;1.4;-;-;-;-;-;-;Binocular;66;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;22827;66;22893;690.5;911.7;768.6;818.8;6.2;-;-;-;-;-;-;Binocular;67;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;23027;66;23093;799.7;790.2;802.8;797.8;0.6;-;-;-;-;-;-;Binocular;68;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;23892;66;23959;645.5;614.2;745.9;597.4;5.9;-;-;-;-;-;-;Binocular;69;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;24058;66;24125;696.1;600.0;692.7;580.5;1.6;-;-;-;-;-;-;Binocular;70;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;24791;66;24857;987.0;632.1;-4082.8;-3823.1;321.6;-;-;-;-;-;-;Binocular;71;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;24957;66;25023;1159.1;985.2;-1456.4;1662.8;152.7;-;-;-;-;-;-;Binocular;72;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;25290;99;25389;808.9;3602.4;-4682.9;5816.2;622.5;-;-;-;-;-;-;Binocular;73;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;25656;66;25722;147.2;580.7;69.1;833.4;19.1;-;-;-;-;-;-;Binocular;74;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;25789;199;25988;488.2;796.1;917.0;600.0;27.9;-;-;-;-;-;-;Binocular;75;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;26221;66;26288;2070.5;-100.1;-407.7;1957.1;247.3;-;-;-;-;-;-;Binocular;76;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;26388;99;26487;267.6;835.2;250.0;1052.8;13.4;-;-;-;-;-;-;Binocular;77;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;26521;66;26587;211.6;1110.0;384.5;772.8;19.4;-;-;-;-;-;-;Binocular;78;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;26654;66;26720;501.3;851.0;572.1;600.9;14.9;-;-;-;-;-;-;Binocular;79;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;26820;99;26920;485.6;661.4;624.0;505.3;27.6;-;-;-;-;-;-;Binocular;80;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;26953;199;27153;697.8;455.8;1051.2;350.8;41.1;-;-;-;-;-;-;Binocular;81;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;27220;166;27386;832.3;767.1;946.8;292.0;97.0;-;-;-;-;-;-;Binocular;82;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;27486;66;27552;949.4;270.9;833.3;248.5;6.5;-;-;-;-;-;-;Binocular;83;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;27652;199;27852;722.6;266.3;745.3;228.8;23.9;-;-;-;-;-;-;Binocular;84;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;27952;66;28018;672.2;245.0;590.2;142.9;7.5;-;-;-;-;-;-;Binocular;85;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;28185;66;28251;538.9;244.9;549.3;288.1;3.1;-;-;-;-;-;-;Binocular;86;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;28384;133;28517;551.8;412.7;527.7;577.6;7.1;-;-;-;-;-;-;Binocular;87;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;28551;99;28651;555.3;559.2;597.2;388.8;11.1;-;-;-;-;-;-;Binocular;88;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;29316;66;29383;592.3;414.9;612.2;421.4;1.3;-;-;-;-;-;-;Binocular;89;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;29882;66;29948;1110.7;788.7;1212.0;798.4;9.3;-;-;-;-;-;-;Binocular;90;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;30614;66;30680;1161.1;924.8;1154.7;916.1;1.0;-;-;-;-;-;-;Binocular;91;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;31246;99;31346;1134.9;895.4;1071.1;828.8;6.6;-;-;-;-;-;-;Binocular;92;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;31679;66;31745;1105.2;833.3;1099.6;823.0;0.7;-;-;-;-;-;-;Binocular;93;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;31812;133;31945;1080.2;795.3;820.4;571.3;16.7;-;-;-;-;-;-;Binocular;94;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;32111;66;32178;829.4;572.7;827.1;581.4;0.7;-;-;-;-;-;-;Binocular;95;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;32278;66;32344;849.0;597.0;904.0;526.9;4.6;-;-;-;-;-;-;Binocular;96;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;32843;66;32910;949.2;741.1;960.9;866.8;10.6;-;-;-;-;-;-;Binocular;97;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;32976;66;33043;914.0;1187.0;878.2;1291.5;9.5;-;-;-;-;-;-;Binocular;98;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;33143;99;33243;785.7;1278.2;463.7;1768.2;396.0;-;-;-;-;-;-;Binocular;99;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;33276;66;33343;513.6;665.1;1037.8;1123.7;60.8;-;-;-;-;-;-;Binocular;100;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;33442;66;33509;6512.2;346.7;-34140.6;-101510.9;5337.9;-;-;-;-;-;-;Binocular;101;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;33542;199;33742;6431.6;18726.4;711.1;1617.6;1956.0;-;-;-;-;-;-;Binocular;102;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;33775;66;33842;707.1;1623.3;-314.0;743.4;62.6;-;-;-;-;-;-;Binocular;103;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;33875;66;33941;881.3;4935.9;745.9;1599.1;306.7;-;-;-;-;-;-;Binocular;104;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;33975;199;34174;755.1;1620.4;778.2;1609.5;84.6;-;-;-;-;-;-;Binocular;105;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;34241;133;34374;790.5;1617.0;842.3;1546.2;64.3;-;-;-;-;-;-;Binocular;106;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;34441;66;34507;-3428.2;4074.7;1060.0;1380.9;469.2;-;-;-;-;-;-;Binocular;107;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;34540;66;34607;-359.1;6499.1;955.0;1581.7;439.3;-;-;-;-;-;-;Binocular;108;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;34674;99;34773;931.2;1878.4;945.4;2284.0;37.6;-;-;-;-;-;-;Binocular;109;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;34906;67;34974;805.7;1623.0;325.3;894.9;78.0;-;-;-;-;-;-;Binocular;110;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;35007;135;35143;-598.5;604.2;1191.8;2161.7;208.0;-;-;-;-;-;-;Binocular;111;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;35178;128;35306;1244.0;2188.7;704.0;1711.4;29.9;-;-;-;-;-;-;Binocular;112;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;35339;332;35672;705.6;1701.7;857.9;1474.7;275.7;-;-;-;-;-;-;Binocular;113;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;35772;99;35871;568.6;1741.5;580.0;1710.7;92.0;-;-;-;-;-;-;Binocular;114;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;35938;133;36071;710.8;1941.1;691.1;2044.0;49.4;-;-;-;-;-;-;Binocular;115;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;36104;66;36171;692.9;2367.6;692.2;2010.6;31.5;-;-;-;-;-;-;Binocular;116;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;36204;199;36404;695.0;2062.4;760.6;2024.8;403.6;-;-;-;-;-;-;Binocular;117;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;36504;66;36570;545.7;1608.7;117.4;2962.3;74.7;-;-;-;-;-;-;Binocular;118;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;36604;66;36670;-0.9;2866.9;190.6;1741.7;54.8;-;-;-;-;-;-;Binocular;119;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;36703;66;36770;313.8;1768.3;354.9;1605.4;8.9;-;-;-;-;-;-;Binocular;120;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;36803;66;36870;335.1;1632.0;248.5;1771.2;10.0;-;-;-;-;-;-;Binocular;121;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;36903;66;36970;252.1;1771.1;-177.9;2874.7;54.6;-;-;-;-;-;-;Binocular;122;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;37036;66;37103;-106.9;2712.1;295.6;1661.4;55.1;-;-;-;-;-;-;Binocular;123;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;37169;99;37269;316.0;1599.3;-388.7;3219.6;82.1;-;-;-;-;-;-;Binocular;124;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;37302;66;37369;-318.9;3016.6;224.3;1756.4;80.8;-;-;-;-;-;-;Binocular;125;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;37602;66;37668;295.6;1653.4;310.8;1665.6;1.3;-;-;-;-;-;-;Binocular;126;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;37802;166;37968;302.3;1682.8;282.3;1694.1;863.2;-;-;-;-;-;-;Binocular;127;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;38001;133;38134;293.7;1692.7;249.5;2035.8;37.0;-;-;-;-;-;-;Binocular;128;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;38168;66;38234;290.3;1991.4;336.5;1929.5;6.4;-;-;-;-;-;-;Binocular;129;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;38267;66;38334;-8.8;3071.0;-290.3;717.9;162.5;-;-;-;-;-;-;Binocular;130;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;38401;132;38534;-506.2;1797.8;244.0;2650.2;177.0;-;-;-;-;-;-;Binocular;131;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;38633;99;38733;106.5;2656.1;761.1;1899.2;50.6;-;-;-;-;-;-;Binocular;132;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;38800;99;38900;746.5;1745.9;595.1;1640.7;25.6;-;-;-;-;-;-;Binocular;133;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;39033;66;39099;-2407.9;2050.9;3284.7;687.2;398.1;-;-;-;-;-;-;Binocular;134;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;39133;66;39199;-4901.1;2846.2;256.2;2549.1;438.6;-;-;-;-;-;-;Binocular;135;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;39232;66;39299;326.8;1614.0;-190.5;3215.0;111.4;-;-;-;-;-;-;Binocular;136;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;39332;66;39399;116.2;2617.2;240.7;2411.2;22.1;-;-;-;-;-;-;Binocular;137;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;39565;133;39698;378.4;2462.2;462.0;2205.4;53.0;-;-;-;-;-;-;Binocular;138;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;39765;133;39898;429.5;2306.5;390.1;2378.9;222.7;-;-;-;-;-;-;Binocular;139;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;39964;66;40031;378.1;2427.3;-15425.0;-45660.3;2341.7;-;-;-;-;-;-;Binocular;140;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;40131;332;40464;354.5;2308.5;402.2;2314.6;78.9;-;-;-;-;-;-;Binocular;141;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;40530;99;40630;420.5;2270.7;434.7;2213.4;15.0;-;-;-;-;-;-;Binocular;142;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;40697;66;40763;2122.0;2530.3;427.4;2260.9;158.4;-;-;-;-;-;-;Binocular;143;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;40796;66;40863;344.1;2279.1;446.2;2203.1;9.6;-;-;-;-;-;-;Binocular;144;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;40930;199;41129;521.2;1684.0;430.6;2346.7;183.4;-;-;-;-;-;-;Binocular;145;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;41262;66;41329;-80641.2;-29266.3;2314.9;2492.7;6905.6;-;-;-;-;-;-;Binocular;146;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;41395;199;41595;385.0;2498.6;181.2;2448.0;163.9;-;-;-;-;-;-;Binocular;147;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;41628;133;41761;105.5;2548.5;239.6;2257.1;23.6;-;-;-;-;-;-;Binocular;148;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;41861;99;41961;348.0;2160.4;586.7;2156.0;37.9;-;-;-;-;-;-;Binocular;149;
